rostime,x,y,z,rot_x,rot_y,rot_z
7,1341421840,869976266,-0.404027744127,-3.14004157166,0.110585152661,-0.00420315232965,0.0054496473078,0.706862491239
8,1341421840,880075997,-0.40401438451,-3.13997972631,0.110461092991,-0.0042889098956,0.0052684596258,0.706754981607
9,1341421840,890085970,-0.404047044287,-3.1400219729,0.110552465313,-0.00395434499439,0.00542076776437,0.707026910894
10,1341421840,900043549,-0.404038403493,-3.13995390907,0.110430842026,-0.00420974261462,0.00524269217024,0.706729244435
11,1341421840,910082024,-0.404028017009,-3.14000662275,0.110550271535,-0.00396447019907,0.00532595275085,0.706933063327
12,1341421840,920016865,-0.404021251027,-3.1399817396,0.110461342634,-0.00430187721743,0.00532802459674,0.706800178336
13,1341421840,930071282,-0.404007911453,-3.13994676492,0.110423430932,-0.00442728591946,0.00528141602698,0.70675937366
14,1341421840,939994352,-0.404024617021,-3.14009312095,0.110621810507,-0.00431019590242,0.0054179364196,0.706758719635
15,1341421840,950066023,-0.404026825959,-3.14000075479,0.110453634095,-0.00438320160464,0.00529651211279,0.706832956504
16,1341421840,960058812,-0.404065407104,-3.14003676265,0.110514382898,-0.00468019621497,0.00521923362904,0.706713460263
17,1341421840,970026166,-0.404029907265,-3.14012056628,0.110650514803,-0.00426196751719,0.00546128925248,0.706821640573
18,1341421840,980116452,-0.404037674943,-3.13998045097,0.110437910406,-0.00440987770614,0.00522075885387,0.706760229342
19,1341421840,989945925,-0.404012401088,-3.13999745412,0.110438107086,-0.00434707035865,0.0052379792247,0.706718132612
20,1341421841,110191,-0.404021242553,-3.13996178576,0.110449450918,-0.00444432169362,0.00506882469432,0.706833321382
21,1341421841,10051293,-0.404011394247,-3.14005255953,0.110564369342,-0.00405988300594,0.00548327835323,0.706892869678
22,1341421841,20213691,-0.404001844987,-3.14001749735,0.110560725176,-0.0038593234622,0.00545032990433,0.706934310357
23,1341421841,30044782,-0.403970508134,-3.1400695242,0.110572916504,-0.00436807192255,0.00529484143997,0.706818493292
24,1341421841,40033251,-0.404014892968,-3.14000336388,0.110464552637,-0.00444967707321,0.00522075537247,0.706799130978
25,1341421841,50057274,-0.403997761041,-3.1400007997,0.110437897002,-0.0044403427381,0.00498802619666,0.70667208805
26,1341421841,60032294,-0.404015357476,-3.13999284838,0.110462426211,-0.00445418298368,0.00517415627037,0.706733404121
27,1341421841,70062499,-0.404035130209,-3.14011609873,0.110637723817,-0.00423449172411,0.00546323982526,0.706843353296
