rostime,x,y,z,rot_x,rot_y,rot_z
1337088228185036897,-0.146431783328,-4.01134503007,1.26193030985,-0.453697900854,0.545157232906,0.472440260903,0.52322271171
1337088228195105075,-0.146391252,-4.01147808296,1.26174768459,-0.454073593685,0.545199321757,0.472334997138,0.52294791476
1337088228204894065,-0.146352740419,-4.01159561104,1.2615712845,-0.454436687072,0.545321941721,0.471892272761,0.522904350938
1337088228214968919,-0.146279831703,-4.01172563273,1.26143086891,-0.454825667948,0.545544870494,0.471628700353,0.522571310978
1337088228225126981,-0.146279512779,-4.01184790873,1.26135366592,-0.455355563121,0.545805870799,0.471191756843,0.522231357561
1337088228235086917,-0.146235173589,-4.01195839274,1.26122507884,-0.455456748621,0.545905233254,0.470915035874,0.522288862058
1337088228245100021,-0.146170443297,-4.01198883028,1.26109853065,-0.455739104413,0.545799938261,0.470889662596,0.522175470281
1337088228254892110,-0.146168542613,-4.01210735524,1.26101878755,-0.455746549867,0.545768850289,0.470959247368,0.522138709211
1337088228264945983,-0.146225336961,-4.01214331331,1.26088947759,-0.455875827502,0.54569496121,0.471082602966,0.52199178192
1337088228275188922,-0.146234564695,-4.01220647931,1.26079804731,-0.455713797322,0.545768237102,0.471262768536,0.521894021132
1337088228284979104,-0.146233911049,-4.01233643922,1.26071422349,-0.45569692111,0.545647351814,0.471250527453,0.522046189455
1337088228295028924,-0.146282587607,-4.01244754844,1.26055126682,-0.455703888512,0.545317842788,0.471597071826,0.522071468457
1337088228304850101,-0.146302813826,-4.01255011853,1.26046376219,-0.456070629599,0.54501284383,0.471360467535,0.522283343141
1337088228314990997,-0.146402646495,-4.01276045832,1.26037370017,-0.456317089892,0.544826335528,0.471638100384,0.522011953746
1337088228325216054,-0.146356311328,-4.01286794313,1.26021041503,-0.456429768685,0.544102479038,0.471752224929,0.522565016852
1337088228334929943,-0.146389451106,-4.01295957601,1.26001281502,-0.456669781885,0.543869290769,0.47179474001,0.52255968862
1337088228345067024,-0.146365779854,-4.01320561172,1.25988728367,-0.457100638505,0.543346403177,0.47208016333,0.52246914916
1337088228354979038,-0.14627796009,-4.01348002014,1.2597105547,-0.456606440638,0.543405279003,0.472632422586,0.522340745338
1337088228364895105,-0.146515944158,-4.01332844925,1.25958726561,-0.456942499143,0.544337945749,0.471660812453,0.521953859351
1337088228375293016,-0.146464055254,-4.01362848761,1.25945306632,-0.457583358346,0.544093511162,0.47169461256,0.521616634856
1337088228385027885,-0.146526213126,-4.0136761778,1.25922481278,-0.457562116358,0.544312747554,0.471108984233,0.521935692877
1337088228395195007,-0.146493137806,-4.01384285046,1.25922948474,-0.458029644727,0.544590554206,0.470899213982,0.521424877707
1337088228404906034,-0.146487300581,-4.01374568344,1.25924076321,-0.457763677575,0.545360529831,0.470472970284,0.521238421673
1337088228414967060,-0.146566367331,-4.0138221371,1.25925598214,-0.457472610486,0.545247172671,0.469963335764,0.522071637218
1337088228425275087,-0.146551174828,-4.01418306196,1.25923653807,-0.458221951719,0.544323041487,0.47034194832,0.522037854107
1337088228435059070,-0.146768027791,-4.01443565817,1.25944354888,-0.458618677774,0.544454684967,0.470575109396,0.521341606656
1337088228445137977,-0.146845279081,-4.01412141944,1.25947088915,-0.457339579899,0.544811011779,0.470464230636,0.522192376231
1337088228455106973,-0.146953522808,-4.01473723934,1.25977142816,-0.458493987499,0.543955569572,0.471327993665,0.521292167739
1337088228465095043,-0.147138901729,-4.01485447169,1.26004935203,-0.458162966415,0.544138819234,0.471899417083,0.520874823508
1337088228475344896,-0.147261187725,-4.01459769254,1.26023208832,-0.456886891344,0.544291236489,0.472537864836,0.521257503251
1337088228485198020,-0.147324220228,-4.01484704702,1.26069859345,-0.457327740195,0.544186073016,0.472120123513,0.521359228323
1337088228495022058,-0.147409325697,-4.01496639918,1.2610689488,-0.457058679326,0.544109541944,0.47227613038,0.521533725363
1337088228505098104,-0.147502397966,-4.01510235259,1.26132443063,-0.457027980405,0.544041967012,0.472242085638,0.521661936324
1337088228514930009,-0.147600923083,-4.01521760273,1.26175578184,-0.457073184345,0.54406435766,0.472021153916,0.521798916378
1337088228525257110,-0.147718854229,-4.01543026169,1.26220177148,-0.457390889363,0.544489712588,0.47138263385,0.521654042176
1337088228535000085,-0.14787308228,-4.01568712304,1.26280067029,-0.45763825239,0.545117283869,0.470903945997,0.521213824089
1337088228545130968,-0.148063113438,-4.0159243164,1.26334115353,-0.457911581339,0.545948401541,0.470564318364,0.520409981469
1337088228554956912,-0.148216924712,-4.0161065795,1.26393437091,-0.458090929255,0.547124252002,0.469845976354,0.519665769422
1337088228564924955,-0.148394640029,-4.01635563341,1.26459268803,-0.457689516211,0.547829730819,0.469905100787,0.5192225814
1337088228575262069,-0.148540598853,-4.01657439679,1.26516808875,-0.457221827265,0.548130848266,0.470184869523,0.519063543628
1337088228585014104,-0.148707603506,-4.01688040804,1.26578117735,-0.456888427442,0.548625235008,0.470584928197,0.518471929555
1337088228595056056,-0.14878103751,-4.01729385971,1.26658300487,-0.456361561138,0.549016039789,0.470516441408,0.518584411581
1337088228604958057,-0.148880440305,-4.01747125583,1.2669617862,-0.455598576562,0.548914024563,0.471491202402,0.518477942376
1337088228615082979,-0.149033405172,-4.01757275538,1.26764121374,-0.455590388528,0.549996748447,0.471384500889,0.51743369324
1337088228625364065,-0.149380923302,-4.01808569267,1.2685019284,-0.455036960578,0.550040191137,0.471757855802,0.517534228947
1337088228635026931,-0.149538353949,-4.01810328386,1.26878659697,-0.454385826645,0.549720549266,0.47113157824,0.519014329516
1337088228645251035,-0.149741641858,-4.01836509291,1.26941650961,-0.453979663752,0.550911134344,0.471021586375,0.51820657283
1337088228655004978,-0.149969738983,-4.01846538762,1.26978307719,-0.453376261966,0.551517512686,0.47076688699,0.518321267555
1337088228665050029,-0.15009892086,-4.01856826566,1.27003431335,-0.452705521895,0.551806790704,0.470117413812,0.519188398763
1337088228675297021,-0.150169250754,-4.01868028381,1.27032628499,-0.451817262084,0.552205568597,0.470074469694,0.519576909259
1337088228685148000,-0.150302406968,-4.01895983558,1.2707952702,-0.451129267034,0.552429446531,0.470344083591,0.51969273043
1337088228695000886,-0.150150236136,-4.01889528876,1.27086590752,-0.450405510843,0.552054742808,0.470031740897,0.520999615446
1337088228705146074,-0.150289697332,-4.01927300732,1.27162795755,-0.449447224979,0.551091661606,0.471201052466,0.521789939173
1337088228715122938,-0.150216378149,-4.01950047036,1.27219291146,-0.448714759708,0.549440412161,0.472061146313,0.523381860639
1337088228725301027,-0.150135866616,-4.01955417756,1.2727199085,-0.448203398188,0.54752349307,0.473023575527,0.524957555794
1337088228735106945,-0.150073048643,-4.01972517109,1.27329579781,-0.447314935715,0.545168815271,0.474719815992,0.52663213674
1337088228744992971,-0.149958946842,-4.019900462,1.27389708427,-0.446621091531,0.54300805135,0.47570519498,0.528560710078
1337088228755028009,-0.149883963697,-4.02026912103,1.27459615378,-0.445625382768,0.540742517455,0.477039002526,0.530517990382
1337088228764971971,-0.149721290424,-4.02059454443,1.27527012715,-0.44469713182,0.539075937776,0.477875175099,0.532237645499
1337088228775197982,-0.149433997206,-4.0208191771,1.27581786817,-0.443944322175,0.53784462093,0.47811660307,0.533892420263
1337088228785106897,-0.149218788838,-4.02108229922,1.27641906973,-0.443601078609,0.536939685841,0.478533134614,0.534714779956
1337088228795095920,-0.148972935154,-4.02128955555,1.27696505986,-0.443637273633,0.536553700202,0.478811496699,0.534823005182
1337088228805026054,-0.14867617706,-4.02163168748,1.27762189969,-0.444044526926,0.536219177224,0.478956822146,0.534690391352
1337088228815129041,-0.148459364211,-4.02205131486,1.27817230574,-0.444134242615,0.536423152068,0.47952775653,0.533898967202
1337088228825440883,-0.148198345043,-4.02259231961,1.2788050126,-0.445418296555,0.53739490716,0.478773899631,0.53252681424
1337088228834979057,-0.147986721259,-4.02321884567,1.27931077852,-0.446992007665,0.539598102928,0.477499527474,0.530119074985
1337088228845161914,-0.147673826327,-4.02348485698,1.2792800516,-0.448536833805,0.542125163327,0.475346210135,0.528167583745
1337088228855139970,-0.147350088813,-4.02392431304,1.27965190652,-0.449177222554,0.543592544289,0.474013105717,0.527312567782
1337088228865140914,-0.146917977543,-4.02460657987,1.2801144959,-0.449470303552,0.546395169261,0.472711175507,0.525331238158
1337088228875381946,-0.146746424556,-4.02485323218,1.28046851745,-0.451172922895,0.549057855212,0.470913982031,0.522703057963
1337088228885082006,-0.146651926104,-4.02530795702,1.28101948766,-0.452364175044,0.551169399224,0.469950891239,0.520312508325
1337088228895083904,-0.146617664358,-4.02579887334,1.2819190176,-0.453633986323,0.553153074854,0.469478008336,0.517521286443
1337088228905069112,-0.146611411163,-4.02604703716,1.28292728568,-0.455379871997,0.554171092363,0.467594677336,0.516603126487
1337088228915088891,-0.146736456935,-4.02611267448,1.2839827648,-0.456968652408,0.555027442009,0.46632918362,0.515423400553
1337088228925266027,-0.146918048587,-4.02621564451,1.2851322516,-0.457922095417,0.555670117761,0.466498002963,0.513729197134
1337088228935106992,-0.147106677732,-4.02667187931,1.28618540946,-0.458991161625,0.55547061391,0.467477388533,0.512098039288
1337088228945089101,-0.147240756764,-4.02662199902,1.2872185333,-0.458848800933,0.556247407336,0.467928095666,0.510969565631
1337088228955058097,-0.147485921159,-4.02620877874,1.28827765834,-0.458075241427,0.556830383934,0.469165409432,0.509892944952
1337088228965193033,-0.147906867604,-4.02581763084,1.2894832623,-0.456978779794,0.556433390958,0.471036937694,0.509584614734
1337088228975354909,-0.148319364248,-4.02570705292,1.29074058046,-0.456741163277,0.557070989652,0.473350992492,0.506949958244
1337088228985107898,-0.148775637446,-4.02556966985,1.29199556451,-0.455489451271,0.556593572144,0.475797698251,0.506309693338
1337088228995083093,-0.149050698097,-4.02510246674,1.29305781623,-0.454242730855,0.557919072965,0.4768346823,0.50499359921
1337088229005059957,-0.149412702593,-4.02454052659,1.29422363455,-0.453402754977,0.557497961873,0.478697067208,0.504451268344
1337088229015137910,-0.149680150728,-4.02401486639,1.29514211071,-0.452651859938,0.558051332057,0.480129821308,0.50315043394
1337088229025207042,-0.14992298227,-4.02359722585,1.29623472671,-0.451614348676,0.559643814906,0.4813441303,0.501149786723
1337088229035141944,-0.150242087051,-4.02324532353,1.2972345503,-0.45066892851,0.560814362789,0.48179953468,0.500253911276
1337088229045229911,-0.15034019762,-4.02285473934,1.29829529875,-0.449594277186,0.561770473495,0.482527425032,0.499445898094
1337088229055037975,-0.150558274482,-4.02235819122,1.29940937195,-0.449460157257,0.562931932614,0.482575879592,0.498210524496
1337088229065074920,-0.150650215923,-4.02177834297,1.30011496312,-0.449413637067,0.563382450498,0.482110687656,0.498193619124
1337088229075265884,-0.150705335796,-4.02126664635,1.30084485938,-0.449440607915,0.563919454447,0.481625505463,0.498030984318
1337088229085046052,-0.150711477107,-4.02057761327,1.3015517722,-0.44900073584,0.564077110104,0.482889850479,0.497023888135
1337088229095287084,-0.150607036473,-4.01999387503,1.30246341972,-0.449032496043,0.564591356888,0.483768335861,0.495554855131
1337088229105125904,-0.150414862424,-4.01934128399,1.30347294514,-0.448768650047,0.566143922842,0.484185212629,0.493611625911
1337088229115236043,-0.150136403979,-4.01860509672,1.30434856308,-0.448579351973,0.566724835489,0.484977685949,0.492337455364
1337088229125303983,-0.149708182823,-4.0179128202,1.30512211726,-0.44827397666,0.567329437391,0.485192018183,0.49170769448
1337088229135195970,-0.149156463297,-4.01704158745,1.3060482406,-0.448013460878,0.568354680093,0.484319306696,0.491621506497
1337088229145155906,-0.148478504342,-4.01603141484,1.30684583152,-0.446951413525,0.569136560229,0.483743682145,0.4922499972
1337088229154946088,-0.147641546576,-4.01490246267,1.30759506455,-0.444729669757,0.569494852287,0.483262291582,0.494316388148
1337088229164963960,-0.146872105326,-4.01399897202,1.30832067728,-0.443244300808,0.569879005558,0.482922349345,0.495538508422
1337088229175425052,-0.146046822357,-4.0130581784,1.30933091466,-0.442285001189,0.570133634745,0.48208222127,0.496918854734
1337088229185067892,-0.145007120945,-4.01211514083,1.31017275983,-0.440659353124,0.569593219133,0.482524754854,0.498550659588
1337088229195286989,-0.144049081262,-4.01132242244,1.31123448203,-0.43871674642,0.569298755918,0.484321306369,0.498858111208
1337088229205214023,-0.143020254613,-4.01072924835,1.31239997214,-0.436849950315,0.568472882491,0.486045914994,0.499760013705
1337088229215272903,-0.14220746402,-4.01012461183,1.31336776023,-0.435503536865,0.56773048636,0.487321353868,0.500536374603
1337088229225469112,-0.141398793122,-4.00938071769,1.31420500711,-0.433268126687,0.567207669813,0.487809538797,0.502589338886
1337088229235073089,-0.140533168455,-4.00864820656,1.3149196246,-0.432196735296,0.56650419444,0.488239313826,0.503886249183
1337088229245235919,-0.139579018811,-4.00837154009,1.31579484919,-0.4317092772,0.566637295746,0.488438547756,0.503961367681
1337088229255136966,-0.138665896451,-4.00812420814,1.31662001435,-0.431216155776,0.566201065902,0.4877888156,0.505500792626
1337088229265105009,-0.137798525474,-4.00790053233,1.31751336958,-0.431383177699,0.566173583693,0.486082369169,0.507030529169
1337088229275226116,-0.137068610113,-4.00769974105,1.31812731419,-0.430452491164,0.566011288547,0.48624275119,0.507848265729
1337088229285120964,-0.136271718001,-4.00776077275,1.31885082838,-0.430999283847,0.566675847997,0.48462163743,0.508192846422
1337088229295186996,-0.135471332547,-4.00750682946,1.3190221517,-0.430326258608,0.566348826437,0.485607769094,0.508186395471
1337088229305032968,-0.134843075717,-4.0075094459,1.31951113996,-0.430193884117,0.567162032457,0.485240448236,0.507742216488
1337088229315139055,-0.134113910049,-4.00755896073,1.32015191035,-0.430121103281,0.568578922349,0.485495216239,0.505972569002
1337088229325433015,-0.133290711761,-4.00754652868,1.32077128785,-0.430285305704,0.569179365166,0.485769303591,0.504893641922
1337088229335171937,-0.132633067047,-4.00772130494,1.32144305959,-0.430364030126,0.570034828626,0.485821236317,0.503810303658
1337088229345136880,-0.131896158066,-4.00803888833,1.32229575721,-0.430419408276,0.571059766991,0.484518443883,0.503856877537
1337088229355135917,-0.131160121527,-4.00831003642,1.32303457972,-0.430054988589,0.572391505479,0.483555965609,0.503581472425
1337088229365144968,-0.130327324725,-4.00863583899,1.32381161504,-0.429578652469,0.574100270707,0.483157176212,0.502424326233
1337088229375307083,-0.129678552362,-4.00863928267,1.32438698864,-0.428597807158,0.575345273922,0.483866010197,0.501154087733
1337088229385061979,-0.129072999483,-4.0089975279,1.32533735755,-0.427836565685,0.576545434359,0.483512206094,0.500766594074
1337088229395113945,-0.128426211525,-4.00951956532,1.32636709472,-0.427663535231,0.5776901801,0.482699376879,0.500379124276
1337088229405471086,-0.127788392936,-4.01018343558,1.32737899694,-0.426627623118,0.578161784185,0.483698787514,0.49975324457
1337088229415036916,-0.127293044921,-4.01062062101,1.32830401372,-0.426182493189,0.57928113096,0.483788154081,0.498749311562
1337088229425379991,-0.126932539562,-4.01098892096,1.32909717845,-0.42562667677,0.58047908721,0.484018405671,0.497606415057
1337088229435178995,-0.126549702014,-4.01132269108,1.32980047226,-0.425462554778,0.581649809545,0.484113395733,0.496285536369
1337088229445261955,-0.12610580393,-4.01161065517,1.33040199448,-0.42482769448,0.582094217236,0.484995841885,0.49544604713
1337088229455020904,-0.125651306143,-4.01197381084,1.33091988108,-0.424982463903,0.582738259442,0.484606404477,0.494937025386
1337088229465138912,-0.1250727252,-4.01247032025,1.33160720827,-0.424860349554,0.582631220461,0.484644483793,0.495130557177
1337088229475439071,-0.124564593459,-4.0129872822,1.33233489039,-0.425320594432,0.582661700517,0.484407837149,0.494931088144
1337088229485127925,-0.123965466709,-4.01336465972,1.3329470743,-0.425633642958,0.582167327753,0.484274007273,0.495374495063
1337088229495070934,-0.123357949716,-4.01369364528,1.33353457208,-0.425469803469,0.581723771425,0.483855245987,0.496444358439
1337088229505155086,-0.12278865856,-4.01408914546,1.33413730307,-0.425128735659,0.581112919352,0.483647162925,0.497653247628
1337088229515229940,-0.122085275059,-4.0143428694,1.33473278933,-0.424420838785,0.580928088295,0.484070986762,0.498061027998
1337088229525610923,-0.121724710627,-4.01480223442,1.33541332587,-0.423492898243,0.579816089111,0.484942021705,0.499297810459
1337088229534975051,-0.121215912228,-4.01524488873,1.33615203936,-0.422765857141,0.579200996715,0.485530695494,0.500055176129
1337088229545269966,-0.1208464913,-4.01578626477,1.33700172053,-0.421724816216,0.577683844558,0.487281911293,0.500984923977
1337088229555140972,-0.120288965729,-4.01631587817,1.33779459304,-0.420720395691,0.576001948776,0.488591820901,0.502487946328
1337088229565119028,-0.119898817333,-4.01683746342,1.33851466411,-0.420330726976,0.574849468884,0.490040833786,0.502722736015
1337088229575340986,-0.119518189037,-4.01721083237,1.33884050969,-0.419987420538,0.573882541482,0.490581597298,0.503586230515
1337088229585221052,-0.119204149543,-4.01794729946,1.33951402078,-0.420498642771,0.57399790445,0.491048199625,0.502572345797
1337088229595113992,-0.118864587476,-4.01859451512,1.33997988381,-0.420518183339,0.573781761344,0.491555289765,0.502307022581
1337088229604932069,-0.118503457747,-4.01920584682,1.34038254415,-0.42035902169,0.574190289116,0.491655636022,0.501875024619
1337088229615142107,-0.118059382565,-4.01985407277,1.34061934264,-0.419620455726,0.574905071788,0.491960064609,0.501376232383
1337088229625473976,-0.117533815306,-4.02047468573,1.3406970271,-0.418800917973,0.575933287504,0.492136044966,0.500708251075
1337088229635082006,-0.117069092174,-4.02122463539,1.34090274238,-0.418689986703,0.577297942226,0.492734782608,0.498636355418
1337088229645016908,-0.116544761646,-4.02179849565,1.34095480748,-0.41902089783,0.578618848138,0.492954865692,0.496605694844
1337088229655024051,-0.11622647702,-4.02250242322,1.34115888044,-0.419395351946,0.580119029017,0.492438783385,0.495048982987
1337088229665043115,-0.115637091827,-4.02327053732,1.34109463852,-0.419403573135,0.580541898879,0.49349700529,0.49349007311
1337088229675473928,-0.115032993363,-4.02407103795,1.34084302873,-0.419961761451,0.581358896157,0.493559564558,0.491988728541
1337088229685101985,-0.114549702425,-4.02508430984,1.34060165979,-0.420749507726,0.582259176597,0.493788713407,0.49001715228
1337088229695053100,-0.114098193356,-4.02584844542,1.34034879713,-0.421813634603,0.582273696934,0.493883079815,0.48898885774
1337088229704998016,-0.113604838838,-4.02655829818,1.33999465613,-0.424171049423,0.5813398868,0.493438384941,0.488509382831
1337088229715065956,-0.113103625335,-4.02727862531,1.33953153944,-0.425961893563,0.580154403206,0.492605018848,0.489201010913
1337088229725352048,-0.112609995123,-4.02786985151,1.33904088932,-0.428045977069,0.578925977354,0.49147209621,0.489976053401
1337088229735053062,-0.112015155231,-4.02855278211,1.33858326049,-0.43034298041,0.577632220879,0.49018985415,0.490774738044
1337088229745053052,-0.111449845608,-4.02912659203,1.33818804207,-0.431932710056,0.5760232286,0.489780057392,0.491677607258
1337088229754993915,-0.110966884136,-4.02947076879,1.33768460453,-0.432780416942,0.574158807846,0.489734114775,0.493156436549
1337088229765096902,-0.1105890029,-4.02994723466,1.33740967613,-0.433141836757,0.572769203561,0.489250788619,0.49493156551
1337088229775290012,-0.110114696836,-4.03029883614,1.33690750375,-0.433722309506,0.571266067138,0.488926437475,0.496478577092
1337088229785022974,-0.109837936178,-4.03091919522,1.33668513921,-0.434345130705,0.569694420218,0.487771637852,0.498870127701
1337088229795037031,-0.109653210935,-4.03128991403,1.33628908025,-0.433804138568,0.567727499701,0.489420495956,0.499967032496
1337088229805033922,-0.109508819413,-4.03154362911,1.33577142443,-0.432905108182,0.56588576029,0.492790552807,0.499523717831
1337088229815181970,-0.1093989305,-4.0318008402,1.33519394243,-0.432519316466,0.564017055872,0.495145083626,0.499643020296
1337088229825314998,-0.109076389604,-4.03186906566,1.33435311831,-0.432035951062,0.561823831439,0.497343998936,0.500347745211
1337088229835283041,-0.108737406876,-4.03213808558,1.33377674601,-0.4313901717,0.560499421263,0.4988143002,0.500926354308
1337088229845005989,-0.108233425019,-4.03230892577,1.33309659962,-0.431947589397,0.560571543813,0.498493831751,0.500684255782
1337088229855053901,-0.107597919827,-4.03255461633,1.33240027659,-0.432325023201,0.560596576157,0.497861746826,0.50095931388
1337088229865230083,-0.107088933471,-4.03285144856,1.33188258205,-0.432343667945,0.560372115926,0.497805678594,0.501249988369
1337088229875401973,-0.10634152153,-4.03306498521,1.33121473328,-0.432950929361,0.560274798981,0.496104227957,0.502519887562
1337088229885133981,-0.105580319687,-4.03307678153,1.33033207043,-0.433829003929,0.560836547623,0.494106072363,0.503104314684
1337088229895102024,-0.10490723318,-4.03343446112,1.32978371248,-0.434580592719,0.561625211715,0.491870215227,0.503766336084
1337088229905069112,-0.104121882672,-4.0336621337,1.32925057159,-0.434875826995,0.561580468781,0.491636587638,0.503789497583
1337088229915086030,-0.103539264006,-4.03400965779,1.32886399277,-0.435719369866,0.561761788607,0.49094496796,0.503532880773
1337088229925477027,-0.10293878777,-4.03443564985,1.32830412744,-0.436971918289,0.561188936782,0.490350971701,0.503665012098
1337088229935101032,-0.102428579255,-4.03468712258,1.32784355664,-0.438239195102,0.560318632362,0.490168740187,0.503710278085
1337088229945070981,-0.101898174124,-4.03489457193,1.32750043705,-0.439435523877,0.559525325615,0.489940520395,0.503771889673
1337088229955022096,-0.101383048917,-4.03509599953,1.3271881484,-0.441010162528,0.559169613456,0.48928602813,0.503426819519
1337088229965054988,-0.100922620207,-4.03536863079,1.32682003388,-0.442414876103,0.558895644813,0.48822312474,0.50353045199
1337088229975378990,-0.100492849809,-4.03548416721,1.32625708905,-0.443810426356,0.558841282069,0.487203443709,0.503350306795
1337088229985054969,-0.10007085408,-4.03541475554,1.32571347336,-0.444857859633,0.559296705947,0.486172987048,0.502916003031
1337088229995070934,-0.0995634423812,-4.0353186641,1.32522186948,-0.446194319962,0.560463443382,0.484028474105,0.502501536039
1337088230005013942,-0.0990857412616,-4.03516592487,1.32482446032,-0.446854159269,0.561173231997,0.482769346755,0.502334273037
1337088230015146017,-0.0987146671163,-4.03516771553,1.32477539144,-0.447914521099,0.562020658492,0.481419746854,0.501737370101
1337088230025326967,-0.0984090756702,-4.03498746074,1.32448108354,-0.447738249893,0.562196478593,0.481746855113,0.501383632191
1337088230034970998,-0.0980742775163,-4.03480704925,1.3243365396,-0.44762733192,0.562153657047,0.481906365123,0.501377395623
1337088230045042037,-0.0978668323351,-4.03461339277,1.32426999407,-0.446864959662,0.56205020959,0.482694081527,0.501415689208
1337088230055028915,-0.097628932454,-4.03438607092,1.32421273174,-0.446156310241,0.561566259562,0.483752832049,0.50156861987
1337088230065005064,-0.0974551693329,-4.03414316943,1.3242466185,-0.445236963487,0.560787723703,0.484889655294,0.502158538191
1337088230075388908,-0.0972439660581,-4.03393790671,1.32438930112,-0.444146229764,0.559554568753,0.485962573996,0.503461207888
1337088230085284948,-0.0970368703221,-4.03373444961,1.32462337259,-0.443121461312,0.557744926841,0.487608621793,0.504778960597
1337088230096364021,-0.096869708709,-4.03349833447,1.32464515008,-0.44248763252,0.556034703277,0.488067381791,0.506774441591
1337088230105150938,-0.0966595584976,-4.03338936033,1.32479150249,-0.442108388629,0.555260191945,0.489572395415,0.506502874219
1337088230115133047,-0.0964952429216,-4.03333565773,1.32480731018,-0.441998759926,0.554840781567,0.489954550295,0.506688604548
1337088230125365972,-0.096372005044,-4.03326859409,1.32472597821,-0.44196088341,0.554715715757,0.490323479974,0.506501665559
1337088230135174989,-0.0962762745903,-4.03313020812,1.32441439023,-0.441859197247,0.554750900231,0.490000803164,0.506863987081
1337088230145056009,-0.0961499575538,-4.03311793981,1.32423358146,-0.442012761069,0.555127764143,0.489836018372,0.506476613118
1337088230155117034,-0.0959845761745,-4.03312392218,1.32397253608,-0.442524867229,0.555725927594,0.489260635512,0.505929309115
1337088230165177106,-0.0958131943727,-4.0332132218,1.32365366526,-0.443109999022,0.556441371838,0.488375025992,0.505486263376
1337088230175249099,-0.0956477542432,-4.03329809581,1.32325851345,-0.444127950777,0.557240909519,0.487468206322,0.504586642633
1337088230185019969,-0.0954414005777,-4.03349067551,1.322824379,-0.445458921844,0.558185507674,0.486442153159,0.503358043148
1337088230195174932,-0.0952897810558,-4.03367892499,1.32241449348,-0.446489236918,0.558911669853,0.485935567116,0.502127206223
1337088230205060005,-0.0951324745061,-4.0338019161,1.32206418,-0.447266809055,0.559509606384,0.485275385342,0.501407221989
1337088230215203046,-0.0948441021837,-4.03405872648,1.32168804088,-0.448628778795,0.560341116967,0.484575460882,0.499936670173
1337088230225369930,-0.0945625636905,-4.03434082779,1.32135846079,-0.449713710149,0.560497795338,0.483512643231,0.499815290043
1337088230235208034,-0.0944168894258,-4.03454822661,1.32113634911,-0.450245463905,0.560150836794,0.483061222886,0.500161891008
1337088230245110034,-0.0943450774467,-4.03478685617,1.32094604488,-0.450632735482,0.559858417003,0.483125556944,0.500078380706
1337088230255088090,-0.0942892011115,-4.03491714497,1.32064484454,-0.450833252361,0.559615977522,0.483223744311,0.500074143705
1337088230265116930,-0.0942796157463,-4.0350980882,1.32045741648,-0.450522456785,0.559398777995,0.483643137163,0.500191802196
1337088230275415897,-0.0942570321705,-4.03522719569,1.32030007119,-0.450553587738,0.559266331672,0.484097043818,0.499872670789
1337088230285262107,-0.0942207206595,-4.03535244211,1.32014238343,-0.450231657336,0.559048610937,0.484686775056,0.49983480814
1337088230295171976,-0.0942366566864,-4.03552166418,1.31999224799,-0.450204383744,0.558675185649,0.484654140021,0.500308319298
1337088230304977893,-0.0941672300058,-4.03560128019,1.31970850101,-0.450410194876,0.558667241995,0.484511540095,0.500270063653
