rostime,x,y,z,rot_x,rot_y,rot_z
1337088380236780881,0.385224276249,-4.48887947507,1.40300560803,-0.395187862651,0.577331705015,0.501768456493,0.508667938508
1337088380246788024,0.388449923545,-4.4883322209,1.40470314941,-0.392527744605,0.576982640547,0.501919148571,0.510969833279
1337088380256833076,0.391558667036,-4.48794348333,1.40592431206,-0.391265367071,0.578595712503,0.501031090981,0.510985576973
1337088380266793966,0.394604910651,-4.48714304405,1.407178161,-0.388990640104,0.57823782254,0.501374808946,0.512787093686
1337088380276774883,0.397143654372,-4.48659695136,1.40821232776,-0.386554780513,0.579112224779,0.502290151081,0.512746562057
1337088380286972045,0.400184868412,-4.48569570694,1.4092660967,-0.385065303631,0.580819620662,0.502973738746,0.511263824582
1337088380296757936,0.402692873849,-4.48524370342,1.41058296823,-0.382468227138,0.581787730206,0.504057613261,0.51104502221
1337088380306797981,0.405636037425,-4.48434990312,1.41148350115,-0.381393400378,0.583178819389,0.505351405386,0.508980840346
1337088380316714048,0.408534293956,-4.48385094077,1.41266085613,-0.379234094324,0.584689765532,0.505687797477,0.508526529562
1337088380326757907,0.411484627266,-4.48327891256,1.41363867663,-0.379814851983,0.586540554108,0.505765505186,0.505877564599
1337088380336775064,0.414604318447,-4.48283495158,1.41478437784,-0.378774290154,0.588145355909,0.505893833522,0.504664746783
1337088380346869945,0.417695423385,-4.48209201917,1.41581753566,-0.377912281312,0.589468096702,0.505531410545,0.504130601686
1337088380356913089,0.420919183921,-4.48177686475,1.41673443045,-0.377289333022,0.59193400229,0.504539872321,0.502699128068
1337088380366736888,0.424216150187,-4.4809192887,1.41751370825,-0.376999056632,0.592939899658,0.504835709226,0.501432840351
1337088380376831054,0.427567176263,-4.48020917283,1.41814785072,-0.376200884414,0.594600162808,0.503950419277,0.500956600781
1337088380387010097,0.430990874351,-4.47912804872,1.41864030872,-0.375593407207,0.595919169747,0.50361754655,0.500179270259
1337088380396708965,0.434414746835,-4.4784239359,1.41925092448,-0.37547158859,0.597436620948,0.503236656683,0.498842096742
1337088380406778097,0.438236897051,-4.47779309336,1.42003360984,-0.376329395922,0.597856563822,0.503062634305,0.497867151785
1337088380416857004,0.442369669493,-4.47691118785,1.42077119124,-0.375914382386,0.598394299442,0.501798865353,0.498809120046
1337088380426832914,0.446279956873,-4.4763041177,1.42145987988,-0.376741692389,0.59990986321,0.499563865278,0.498607859692
1337088380437048912,0.450320217916,-4.47513784883,1.42214713581,-0.376862443994,0.600252197444,0.498536348936,0.499132754445
1337088380446676015,0.454273581021,-4.47407912436,1.42234337326,-0.375670682242,0.599583594507,0.49949793149,0.499872851973
1337088380456943035,0.458628355603,-4.47305235448,1.42329615007,-0.376204074378,0.599122901412,0.498584322413,0.500935042565
1337088380466717004,0.462575367906,-4.47164736172,1.42349037926,-0.374928446244,0.599891089671,0.498153295491,0.501400673037
1337088380476857900,0.467361840142,-4.47087694006,1.42428130065,-0.374938296264,0.599718133301,0.496447191246,0.503288804653
1337088380487154960,0.471628938889,-4.46952934125,1.42472936179,-0.375118432602,0.60086988971,0.495439327382,0.502773716542
1337088380496908903,0.476403002327,-4.46835592394,1.42530966418,-0.373594702278,0.600787453016,0.494598255278,0.504830665278
1337088380506879091,0.480972717723,-4.46705314799,1.42569553975,-0.373473719991,0.600705154211,0.494699838754,0.504918575334
1337088380516715049,0.48585770112,-4.46555453238,1.42626088524,-0.372217930432,0.600009685852,0.494348796834,0.507012284089
1337088380526756048,0.490278989333,-4.46412360968,1.42665632003,-0.37144604423,0.599339838215,0.49585499284,0.506899813208
1337088380536806106,0.495260441741,-4.46259253375,1.42713384498,-0.370313383078,0.59868697267,0.496242937924,0.508118936499
1337088380546737909,0.49988346609,-4.46106710608,1.42775645888,-0.371457267965,0.598664272218,0.497333028675,0.506241489642
1337088380556782007,0.504744473591,-4.45939003186,1.42823473371,-0.3684041871,0.597870359319,0.499876483346,0.506905207876
1337088380566828966,0.509450535334,-4.45793336563,1.42846912829,-0.368847898576,0.598586152495,0.499884792847,0.505728227053
1337088380576874017,0.514599442352,-4.45623197706,1.42906449567,-0.36769657405,0.598516420604,0.500219047297,0.506318307412
1337088380586869955,0.519299051927,-4.45435401084,1.42909161025,-0.366336281015,0.598874389298,0.500188530806,0.506910868601
1337088380596862077,0.524623771325,-4.45302303155,1.42942603125,-0.366760049808,0.598739570681,0.50015402455,0.506797734892
1337088380606914043,0.529834796437,-4.45119807191,1.42980316029,-0.366619407657,0.599042097819,0.499381491741,0.507303558707
1337088380616827964,0.534962166316,-4.44941994028,1.42995594921,-0.365746308327,0.599047082773,0.500743215329,0.506585099336
1337088380626797914,0.539825178158,-4.44763647932,1.42973899187,-0.36560075837,0.600146551302,0.500379924139,0.505747104746
1337088380636871099,0.544911361464,-4.4459377547,1.4297152389,-0.36679651958,0.600359308097,0.500080621332,0.504924139424
1337088380646876096,0.550111162626,-4.44420339186,1.42961760373,-0.367066531449,0.600885890936,0.498884432167,0.505284702821
1337088380656902074,0.555195180237,-4.44224669089,1.42912559587,-0.367320246662,0.60037762052,0.499483777782,0.505112368591
1337088380666773080,0.560277975955,-4.44033376478,1.42887007345,-0.367928598352,0.600319993687,0.499567351003,0.504655242226
1337088380676707029,0.565315084551,-4.43854814239,1.4284267099,-0.367743333712,0.600409583288,0.499397277571,0.504851990153
1337088380687160968,0.570621771849,-4.43663552144,1.42795231795,-0.368391442294,0.600269374869,0.499077235152,0.504862690433
1337088380697072029,0.575580812323,-4.43481679026,1.42728028747,-0.367509050267,0.600470032455,0.500132805051,0.504222188531
1337088380706826925,0.580900883225,-4.43316101559,1.4266560491,-0.36778186167,0.600892839783,0.499027703721,0.504614355961
1337088380716861963,0.586058519736,-4.43134189278,1.42632067417,-0.367144261135,0.599786134717,0.500634902649,0.504803306611
1337088380726867914,0.591420180414,-4.42932231754,1.42513766191,-0.366809817867,0.600136236867,0.5001352854,0.505125480464
1337088380736912012,0.59654466585,-4.42748455501,1.42412549612,-0.366308369085,0.598673404012,0.501083792569,0.506283879747
1337088380746901035,0.602054209817,-4.42555112722,1.42315692931,-0.366987953992,0.597884514753,0.500701483833,0.507101540849
1337088380756917953,0.607270397368,-4.42387690565,1.42217030538,-0.366904277787,0.596223489985,0.502070871541,0.507763370954
1337088380766838073,0.612510797969,-4.42207103219,1.42117321883,-0.367917182832,0.594966690451,0.503822286434,0.506768869923
1337088380776937961,0.617790225315,-4.42080223496,1.41982711748,-0.368155779546,0.594389580421,0.503467026613,0.507625158741
1337088380786990880,0.623068572394,-4.41883342276,1.41832116493,-0.368492116963,0.592544785617,0.505107855917,0.507907758028
1337088380797089099,0.628106510786,-4.41720137992,1.41743503212,-0.368616649099,0.590574110582,0.506939298558,0.508287845118
1337088380806910037,0.633425561588,-4.41519498226,1.41560052353,-0.368940960448,0.5896510172,0.507492272573,0.508572353649
1337088380816581010,0.638434282089,-4.41350566083,1.41445506117,-0.369045936051,0.588216387709,0.507660903416,0.509987240484
1337088380826858997,0.643476850704,-4.41172789435,1.41294211432,-0.369316795057,0.586614904074,0.508579646938,0.510719885973
1337088380836875915,0.648605905333,-4.41008958162,1.41176895598,-0.368684457329,0.58496338658,0.509534351291,0.512117517899
1337088380846842050,0.653386911047,-4.4085230111,1.41073712682,-0.36878756186,0.583980161113,0.509907556471,0.51279351546
1337088380856828927,0.65856376847,-4.40664778942,1.40909097858,-0.369943850734,0.583023931967,0.51014946659,0.512808115962
1337088380866748094,0.663329592167,-4.40505105405,1.40752943352,-0.370820944284,0.583240368304,0.509727779819,0.512347626657
1337088380876857995,0.668086236846,-4.40344752161,1.40621902375,-0.370622074131,0.582360683271,0.509578819876,0.513638724281
1337088380886938095,0.672752694358,-4.40194188535,1.40466739409,-0.370736910932,0.581776612379,0.510064411301,0.51373574188
1337088380896758079,0.677369933575,-4.4003034001,1.40300886724,-0.371417878677,0.581607834871,0.510445414502,0.513056102809
1337088380906980037,0.681909137979,-4.39896997537,1.40140977786,-0.371556918746,0.580955479353,0.511380800024,0.512762971078
1337088380916847944,0.686255228827,-4.39774415473,1.39953003112,-0.372341932881,0.581511457509,0.511721357986,0.511221245241
1337088380926830053,0.690981859703,-4.39647496356,1.39780656721,-0.372718468633,0.580387602763,0.513486623126,0.510453388243
1337088380936892032,0.695448343713,-4.39512017152,1.39584335413,-0.373874214347,0.578623421773,0.514470799625,0.510620019148
1337088380946862936,0.700039856921,-4.3940925732,1.39396122614,-0.375591491759,0.577998524824,0.514976083153,0.50955703351
1337088380956808090,0.704617122918,-4.39294159578,1.39197887978,-0.37616442084,0.576200437712,0.516242892546,0.509888870215
1337088380966865062,0.709316226494,-4.39189653805,1.38999962134,-0.378036600921,0.575093147478,0.516545305522,0.509447884902
1337088380976831912,0.714113815766,-4.39080790379,1.38797273903,-0.378882664337,0.573212055993,0.517215512722,0.51025873724
1337088380986994981,0.718851817692,-4.38990566908,1.38583526702,-0.380834853367,0.572461039888,0.517465552877,0.509394320598
1337088380996844053,0.723608006788,-4.38895560405,1.38385399351,-0.382267217936,0.570396705423,0.517376705601,0.510725676891
1337088381006915092,0.728346301845,-4.3880788444,1.3817185943,-0.383966029577,0.568823974395,0.517838188255,0.510737687144
1337088381016942977,0.733046692746,-4.38717417523,1.37953697566,-0.385835204824,0.566482700667,0.517970072068,0.511796394093
1337088381026730060,0.737766795415,-4.38645786161,1.37778942601,-0.387545089859,0.564102668893,0.51876595164,0.512326916815
1337088381036994934,0.742598502491,-4.38541213074,1.37551134259,-0.389191203043,0.562269783829,0.51787958703,0.513987967762
1337088381046900033,0.74728040657,-4.38490393885,1.37413213547,-0.391152106092,0.559876008242,0.518973821314,0.514008811292
1337088381057054996,0.752120455118,-4.38415036904,1.37251165669,-0.39191675142,0.557312754369,0.519630552639,0.515546159465
1337088381066843986,0.756610382252,-4.38336568669,1.37060979994,-0.394747533653,0.555774593018,0.519168808765,0.515512108913
1337088381076849937,0.761007969583,-4.3827104082,1.36900582404,-0.396008731061,0.552540979362,0.520107512142,0.517072264642
1337088381087037086,0.765617742664,-4.38186991642,1.3674028115,-0.398172049296,0.550516643484,0.519431293066,0.518248566029
1337088381096898078,0.769822516285,-4.38120827751,1.36597241752,-0.400334697203,0.549341398742,0.518876156321,0.51838565976
1337088381106796026,0.774276516551,-4.38056100515,1.36449905375,-0.402037327304,0.548083583087,0.519105932007,0.518169281953
1337088381116786003,0.778337475052,-4.37981727136,1.36303152465,-0.40443725944,0.548308246463,0.518822231597,0.516344906084
1337088381126940965,0.78245052266,-4.37935808169,1.36159827072,-0.406195875617,0.549159513808,0.517706886737,0.515177948335
1337088381137152910,0.786371409023,-4.37858058512,1.36018196441,-0.406514756214,0.547732194568,0.519707530364,0.514431024431
1337088381146903991,0.790271749959,-4.37798097014,1.35835728005,-0.409281166912,0.550029412332,0.5191945232,0.510287780631
1337088381157063007,0.794191407539,-4.37771007738,1.35713181031,-0.411775434938,0.550352952311,0.518790043015,0.508339955476
1337088381166837930,0.797852318954,-4.37686161602,1.3557106552,-0.413227322039,0.549006610364,0.520221151527,0.507153700175
1337088381176915884,0.801864275581,-4.37653315968,1.35437669027,-0.416533996587,0.549377708445,0.518798169866,0.505501752811
1337088381186961889,0.805785091601,-4.37597719103,1.3532699347,-0.41904967579,0.548793023642,0.51859375268,0.504265908131
1337088381196957111,0.809801016935,-4.3752951802,1.35213141814,-0.421199997671,0.547818208262,0.518812405862,0.503308513917
1337088381206991910,0.813793758239,-4.37446554341,1.35135600686,-0.422173748881,0.546035514825,0.518672394776,0.504572580709
1337088381216828107,0.818003467625,-4.37389384403,1.35051294812,-0.424173561934,0.546990156657,0.516033442899,0.504567184512
1337088381226970911,0.821757822866,-4.37290984921,1.34978932856,-0.425411679085,0.546006665116,0.515795485757,0.504833281212
1337088381237083911,0.825921153518,-4.37223889177,1.34928241836,-0.426185938817,0.54498057669,0.51320766724,0.507916929104
1337088381246830940,0.82991864673,-4.37149362915,1.34860688792,-0.427326954064,0.544524878775,0.512046161802,0.508618775616
1337088381256841897,0.833903015327,-4.3708157085,1.34846120085,-0.427311396919,0.543098233261,0.511378836276,0.510823810038
1337088381266721010,0.837506958475,-4.36977915784,1.34818865122,-0.427427223782,0.54207163828,0.511977643994,0.511217370002
1337088381277050018,0.840973681894,-4.36905527232,1.34803144241,-0.42755001501,0.540920100372,0.512410014721,0.511900777977
1337088381286957025,0.844475702909,-4.36835159964,1.34817474979,-0.427872606091,0.540141415215,0.51220175629,0.512661335952
1337088381296909093,0.847905302498,-4.3675821326,1.34828360056,-0.426736832555,0.539230900463,0.513641578851,0.513125754764
1337088381307121038,0.851127854773,-4.36682125767,1.34837852659,-0.426668890744,0.539414476601,0.514061569014,0.512568418231
1337088381316829919,0.854111374237,-4.36615135621,1.34842963546,-0.425545836677,0.539585630728,0.515639057612,0.511736700134
1337088381327022075,0.857242052843,-4.36544357306,1.34851593279,-0.424933347605,0.539794686166,0.515237099568,0.512429583561
1337088381337045907,0.859895419799,-4.36458058882,1.3488481677,-0.423728332058,0.53797316173,0.51797470314,0.51258305159
1337088381346898078,0.862987644557,-4.36434449706,1.34892116105,-0.423696331459,0.539860354007,0.516893076153,0.5117164886
1337088381356762886,0.865889689722,-4.36375173187,1.34918881586,-0.42338751774,0.540501614956,0.516418842054,0.511773967318
1337088381366995096,0.868629582525,-4.36333602244,1.34899530924,-0.424324547415,0.540966788109,0.516199966047,0.510726157229
1337088381377007961,0.871295655226,-4.36286273997,1.3490314607,-0.424863092221,0.541150172973,0.51628024996,0.51000249672
1337088381387202024,0.873735736358,-4.36228576873,1.34911670569,-0.424623000112,0.540282142259,0.519011466543,0.508347924289
1337088381396842002,0.876593584634,-4.36224641348,1.34887383123,-0.426323657348,0.542183400925,0.515881232552,0.50808646198
1337088381406887054,0.878884629028,-4.36195883653,1.34917161174,-0.425771640834,0.542365757524,0.518148591147,0.506043409619
1337088381417092084,0.881765376656,-4.36195145439,1.34893503791,-0.427264429082,0.544703343794,0.51524082726,0.505242778103
1337088381426868915,0.884140374801,-4.36198661742,1.3491435495,-0.428418542577,0.544596074805,0.514675858183,0.504956858243
1337088381437040090,0.886673828846,-4.36186973582,1.34897179461,-0.429071725107,0.545480859516,0.514074973302,0.50405853672
1337088381447041988,0.889152547942,-4.36175943305,1.34877887395,-0.430070076351,0.545726295932,0.513163373027,0.503870908011
1337088381457036018,0.891514293521,-4.3618385673,1.3487051132,-0.430857209754,0.546856390977,0.513240134651,0.501891140224
1337088381466928958,0.893896584272,-4.36177228248,1.3485216285,-0.432008556623,0.547869422683,0.512597416643,0.500451387393
1337088381476929903,0.89592565223,-4.36159439027,1.34850665961,-0.43219496703,0.546639945625,0.514265154701,0.499923625148
1337088381487152099,0.898279145697,-4.3619047158,1.34829566452,-0.433369670092,0.548333925381,0.512355379733,0.49901162329
1337088381496773958,0.900564483966,-4.3619221272,1.34805123865,-0.434060045916,0.548892376665,0.512562901505,0.497582462894
1337088381506973981,0.902268212454,-4.36219611268,1.34864811858,-0.436405981687,0.548565596917,0.510479919036,0.498031984202
1337088381516822099,0.904379886597,-4.36240325909,1.34864439329,-0.436523684915,0.549133696874,0.511506703628,0.49624605551
1337088381526918888,0.906724675303,-4.36262745521,1.34856788362,-0.436528427443,0.54843693279,0.51204757231,0.49645457645
1337088381537173986,0.908677343577,-4.36296497187,1.34865466164,-0.436856440095,0.547620375814,0.513497734533,0.495568815979
1337088381546854972,0.910915473262,-4.36311614804,1.34872543933,-0.437583249447,0.54719151856,0.51377802582,0.495110575532
1337088381557207107,0.913428606002,-4.36413868947,1.34879689833,-0.438540074502,0.548207322043,0.511285118558,0.495720548954
1337088381566920042,0.915427917069,-4.36484314002,1.34927607048,-0.439344635088,0.547976827313,0.51219006393,0.494326842038
1337088381576976060,0.917619029724,-4.36513763366,1.3494066061,-0.439734354916,0.546583903078,0.512846938345,0.494841137976
1337088381586999893,0.919552929868,-4.36537026156,1.34925190841,-0.439483726668,0.546705293335,0.513523524676,0.494227645765
1337088381596894025,0.921466584378,-4.36580940076,1.34916285943,-0.439754143147,0.546160150261,0.514025663401,0.494067810343
1337088381606936931,0.922857950391,-4.36489814018,1.3493094529,-0.43773456846,0.540931964892,0.523046476536,0.492141687237
1337088381616866111,0.925389966605,-4.36692045545,1.34968876964,-0.440967462744,0.545978642347,0.514580872049,0.492606886902
1337088381626833915,0.92726597203,-4.36735611658,1.34990119537,-0.442230565356,0.545235551858,0.514936612393,0.491925406208
1337088381637187004,0.92901533545,-4.36798225871,1.34990725771,-0.44212156649,0.545283303653,0.51445301384,0.492476127089
1337088381646831989,0.930814817999,-4.36869646109,1.35041185168,-0.443577970051,0.546048368056,0.51302433719,0.491808696222
1337088381656913995,0.932703739388,-4.36894739931,1.34997883102,-0.4433319943,0.546244476857,0.514826891338,0.489925490548
1337088381666745901,0.934221307198,-4.36952940016,1.35016883395,-0.44394150239,0.546715755048,0.514592588567,0.489093338157
1337088381676745891,0.93578001409,-4.37024229331,1.35048371578,-0.444580256733,0.54767497242,0.514324931875,0.487719575535
1337088381686863899,0.937527244696,-4.37076708436,1.35068669301,-0.444654231783,0.548938004041,0.51387065794,0.486710004813
1337088381696618080,0.939414621175,-4.3712162705,1.35092732214,-0.445507222469,0.549479110701,0.513465069779,0.485746480942
1337088381706820964,0.941033478434,-4.37169393597,1.35105990929,-0.445217911781,0.549697381079,0.513098093281,0.486152390651
1337088381716651916,0.942574292258,-4.37229939152,1.35140779347,-0.445833051418,0.550159245157,0.513206404967,0.484950390383
1337088381726723909,0.944164931998,-4.37288709006,1.35174672875,-0.444887163577,0.550815005606,0.514094322932,0.484133523332
1337088381736823081,0.945870179702,-4.37350897583,1.35201314341,-0.445236655829,0.550968142195,0.514358499043,0.483356763742
1337088381746725082,0.947277349052,-4.37325342814,1.35223488774,-0.444766689995,0.548271250139,0.517894750559,0.483079967588
1337088381756793975,0.948810446202,-4.37464097868,1.35255585551,-0.44656137875,0.551174485047,0.513341565423,0.482980392202
1337088381766760110,0.950276944278,-4.37519389469,1.35298933725,-0.446761591695,0.551460434996,0.513022461859,0.482807852513
1337088381776779890,0.951813332505,-4.37571550389,1.35347210518,-0.446826362937,0.551878105465,0.513556663646,0.481701475312
1337088381786835908,0.953337439977,-4.37641618004,1.35402815732,-0.447590337534,0.552725311319,0.511358037714,0.482359385976
1337088381796773910,0.954846640457,-4.37674806174,1.35420805264,-0.44652858901,0.552343610551,0.513588453265,0.481410070266
1337088381806799888,0.9561136066,-4.37717963873,1.35446308575,-0.445787476874,0.553138879653,0.513321062922,0.481468993435
1337088381816632986,0.957427975455,-4.37780655912,1.35482760831,-0.444547590542,0.554285330706,0.514332223456,0.480216176136
1337088381826791048,0.958740609454,-4.37834098511,1.35517972056,-0.443878098939,0.555456757119,0.514219362667,0.479602409618
1337088381837058067,0.960090329272,-4.378977671,1.3553188142,-0.443745269596,0.556559475805,0.514405881848,0.478244994039
1337088381846688985,0.961166201371,-4.37894249817,1.35547628978,-0.443719607277,0.555016550804,0.51716988378,0.477079500464
1337088381856725931,0.962634324887,-4.38000814324,1.3552349181,-0.444899530961,0.557157751226,0.513903282462,0.477014741779
1337088381866602897,0.963728562823,-4.38006007601,1.35528678842,-0.445051237953,0.5552945778,0.516821648382,0.475891491021
1337088381876785039,0.965154782007,-4.3812801523,1.35506510622,-0.446420190063,0.557661826022,0.513338205968,0.475611383375
1337088381886738061,0.96662370107,-4.38178696176,1.3548354492,-0.448303211908,0.557225913517,0.512525341004,0.475227615282
1337088381896828889,0.968013809949,-4.38245903249,1.35480748816,-0.448755063095,0.557291222637,0.510891979488,0.476481659471
1337088381906858921,0.969243936957,-4.38289667875,1.35459057717,-0.449423135085,0.557053179284,0.509958053428,0.477130364621
1337088381916673898,0.970530208186,-4.3833127745,1.35433973876,-0.450483487541,0.556614934225,0.508410647145,0.478291810843
1337088381926774978,0.971630510053,-4.38386217155,1.35423871883,-0.45118619379,0.557273058985,0.506397488821,0.47899826678
1337088381936897039,0.972805067744,-4.38424559251,1.35413367595,-0.451033681762,0.557130568339,0.505834376955,0.4799017929
1337088381946724891,0.974042364741,-4.38465346871,1.35402535006,-0.451691430809,0.557009795787,0.50499533886,0.480306825333
1337088381956943035,0.974966275452,-4.38503424592,1.35393059375,-0.451943939206,0.557327435427,0.504305251209,0.480425872679
1337088381966694116,0.975834203791,-4.38536798319,1.35382561664,-0.451476229171,0.557266085195,0.504855730097,0.480358633287
1337088381976721048,0.976782084122,-4.38566751473,1.35382763046,-0.450875588145,0.556966672287,0.505815723473,0.480260121042
1337088381986850023,0.977588757696,-4.38592820867,1.35373736998,-0.450415416207,0.556389900252,0.507160960495,0.479941654674
1337088381996795892,0.978146634381,-4.38568245535,1.35369042687,-0.449292609497,0.554015499493,0.510704453024,0.479983269536
1337088382006886959,0.979059554628,-4.38645088596,1.35355084155,-0.449134323656,0.555605523583,0.508277211363,0.480869148404
1337088382016694068,0.979756610155,-4.38671825023,1.35345825654,-0.448354839282,0.55568090831,0.508857573723,0.480895660094
1337088382028129100,0.980504489422,-4.38700942018,1.35332339851,-0.447469367667,0.556169107326,0.509433449364,0.480546199366
1337088382037036895,0.981324649901,-4.38727989818,1.35315818834,-0.447432487082,0.556782466917,0.508741499406,0.480603309205
1337088382046786069,0.982078418943,-4.38733657492,1.3528249383,-0.447807788778,0.556947848392,0.508274324138,0.480556437792
1337088382056777954,0.982870495375,-4.38746748563,1.35256704021,-0.44775451298,0.557191219625,0.507952061507,0.480664689872
1337088382066710948,0.983628289553,-4.38762240499,1.35226343901,-0.448235738444,0.557488871261,0.506863140972,0.481020412795
1337088382076857089,0.984365287649,-4.38783275775,1.3520696024,-0.448846792184,0.557734803164,0.506245043078,0.480816392029
1337088382087146043,0.98511975997,-4.38795051345,1.35172180222,-0.449358982472,0.55764977346,0.505805842187,0.48089883036
1337088382096829891,0.985805761974,-4.38746079284,1.35158784604,-0.449498673048,0.555221619666,0.50826351763,0.480986582588
1337088382106825113,0.986642791097,-4.38803191541,1.35105614543,-0.450967625597,0.557312112358,0.504310245515,0.481354948402
1337088382116753101,0.987354888748,-4.38816959539,1.35074501269,-0.451671543411,0.557652103964,0.503414356072,0.481238957191
1337088382126735925,0.987952841618,-4.38832410533,1.35053743572,-0.451869082562,0.558063324453,0.502711704373,0.481311334182
1337088382136895895,0.988619052876,-4.3883872709,1.35029233646,-0.451905398364,0.558149599616,0.50261677031,0.481276342221
1337088382146691083,0.989302848286,-4.38841425984,1.34999479008,-0.451972040231,0.557875215989,0.502698432363,0.481446574746
1337088382156781911,0.989897126654,-4.38850007302,1.34976964827,-0.452065484581,0.55758138812,0.50290597872,0.481482470958
1337088382166785001,0.990469168734,-4.38856272366,1.34955623143,-0.452041366308,0.557604574861,0.502644407384,0.481751326896
1337088382176755905,0.991041926562,-4.38861042414,1.3493554571,-0.451715876303,0.557596449072,0.502396851735,0.482323926884
1337088382187069892,0.991597051565,-4.38863929753,1.34918437336,-0.451832025512,0.55762409309,0.501760089414,0.482845735405
1337088382196734905,0.992094938728,-4.38887686642,1.34921502192,-0.452588500816,0.557939636076,0.49998516257,0.483613325534
1337088382206767082,0.992657235021,-4.38867784677,1.3486397931,-0.45177782723,0.557176603687,0.501304215848,0.483885430966
1337088382216936111,0.993102783743,-4.38875040777,1.34842531698,-0.45188444194,0.556411817564,0.501711993794,0.484243136958
1337088382226653099,0.993531029256,-4.38868688215,1.34821888112,-0.452453355897,0.555521001024,0.50184739072,0.484594237053
1337088382236922979,0.993818257141,-4.3887451341,1.34812564499,-0.452715522405,0.555305119962,0.501673753718,0.484776571574
1337088382246822118,0.994102845571,-4.38877914332,1.34800357194,-0.452529422503,0.554977741126,0.501946981192,0.485042324643
1337088382256767034,0.994328036728,-4.38871393008,1.34787591317,-0.452559399706,0.554687244419,0.502303344222,0.484977732479
1337088382266753911,0.994640993083,-4.38858772746,1.34769973203,-0.45254055288,0.554164940956,0.502244968315,0.48565240452
1337088382276853084,0.994766224115,-4.3886720318,1.34769124312,-0.452207165786,0.554363277948,0.502317061228,0.485662027828
1337088382286932945,0.994950839374,-4.38862445278,1.34757982079,-0.452166180418,0.554271730431,0.502371078352,0.485748796979
1337088382296798944,0.9950598876,-4.38864115751,1.34753204802,-0.451762663875,0.554265519831,0.502643598705,0.485849402321
1337088382306783914,0.995190070402,-4.38856747948,1.34744270316,-0.451863866579,0.554173695337,0.502644754372,0.485858839972
1337088382316709995,0.995280882603,-4.38861838317,1.34744789322,-0.451573113198,0.553861132259,0.50322338733,0.48588660411
1337088382326773881,0.995374069741,-4.38859491809,1.34738845408,-0.451585989775,0.553838568801,0.503453805591,0.485661609748
1337088382336793899,0.995414343116,-4.38857844529,1.34728509186,-0.451607555249,0.553611859485,0.50370421262,0.485640392954
1337088382346724987,0.995514879196,-4.38857776554,1.34724831975,-0.451911160699,0.55378063662,0.503347174305,0.485535715946
1337088382356690883,0.995608163643,-4.38861498179,1.34707217718,-0.452218896128,0.554283750834,0.502751264493,0.485292447496
1337088382366895914,0.995581626904,-4.38865620477,1.34699571436,-0.45249876941,0.554127901976,0.502296471648,0.485680333659
1337088382376743078,0.995591736749,-4.38861004158,1.34680033785,-0.453195350587,0.554571439988,0.501579274436,0.485265621709
1337088382387156963,0.995671651191,-4.38862986948,1.34671436232,-0.453448639668,0.554442056688,0.501136279941,0.485634395288
1337088382396681070,0.995611465518,-4.38862409065,1.34663185637,-0.453873798692,0.554448926067,0.500497075075,0.485888506846
1337088382406738042,0.99557370746,-4.38863717524,1.34654295372,-0.454061889305,0.554484742251,0.500395090695,0.485776928743
1337088382416790008,0.995497370434,-4.38870743412,1.34652952302,-0.454608399406,0.554728432251,0.499835807489,0.485563317389
1337088382426768064,0.995361520589,-4.38865315465,1.34643459909,-0.454447965355,0.554487616882,0.500017466447,0.485801464342
1337088382436839103,0.995175307918,-4.38860497507,1.34644199118,-0.454568721993,0.55434888087,0.500091032045,0.485771093142
1337088382446789979,0.9949801123,-4.38862211537,1.34646268524,-0.454717201092,0.554213237995,0.5001337995,0.485742870725
1337088382456811904,0.994756417949,-4.38853155831,1.34635735829,-0.454837999064,0.554460815094,0.500117631673,0.48536373332
1337088382466885089,0.994574790377,-4.38862466067,1.34643796081,-0.454602514581,0.554282767906,0.500124476444,0.485780480258
1337088382476701974,0.994272666545,-4.38864775223,1.34632615798,-0.454361931727,0.554718859964,0.500011763126,0.485623782504
1337088382486861944,0.994038567404,-4.38866031172,1.34627511956,-0.454397266387,0.554922887865,0.499993161999,0.485376710172
1337088382496658086,0.993684691533,-4.38803488496,1.3462852316,-0.453690168526,0.553082937038,0.503003611147,0.485027692935
1337088382506891965,0.993425535414,-4.38855746812,1.34624341672,-0.454513575711,0.55516567409,0.500177461487,0.484799949284
1337088382516727924,0.993065960291,-4.38843755583,1.34617499838,-0.454713823852,0.55513388103,0.500306831337,0.484515001882
1337088382526906013,0.992722584109,-4.38833879386,1.34614808101,-0.455101801204,0.555210080198,0.499928723979,0.484453700912
1337088382537039995,0.992404265864,-4.38820978658,1.34606117912,-0.455201461951,0.55529940001,0.499591717722,0.48460532495
1337088382546677112,0.992082069881,-4.38807535976,1.34592669108,-0.455412508747,0.555509463174,0.498794507272,0.484987342841
1337088382556750059,0.991738340969,-4.38788863565,1.34581961465,-0.455383134658,0.555597261627,0.498320877757,0.485401057202
1337088382566881895,0.99139939149,-4.38760997401,1.34571367904,-0.455537975779,0.555347758969,0.497852824762,0.486021176604
1337088382576792001,0.991113854195,-4.38738571674,1.34548434917,-0.454985539766,0.555041060197,0.497806848801,0.486935233256
1337088382586966037,0.990711328784,-4.38725434316,1.34545965428,-0.454866078541,0.555078158044,0.498053063603,0.48675274513
