MessageSequence,SystemTimeSecs,SystemTimenSecs,TimeStampSecs,TimeStampnSecs,x,y,z,rot_x,rot_y,rot_z,rot_w
53,1348765042,132076978,1348765042,125455359,0.0620778839801,-2.95713656702,0.260756612721,-0.000471443475609,0.000850544523774,0.000913663325099,0.999999109767
54,1348765042,142117023,1348765042,135383755,0.0620944727547,-2.95715906257,0.2607542341,-0.000528678151803,0.000612654039174,0.000460930893164,0.999999566348
55,1348765042,151917934,1348765042,145320322,0.0620825634011,-2.95719915361,0.2608053468,-0.000381981681111,0.000995514569125,0.000683006197792,0.999999198271
56,1348765042,162132024,1348765042,155379366,0.0621061820744,-2.95716579768,0.260800435867,-0.000311391442953,0.000776124844122,0.000548576379299,0.999999499865
57,1348765042,172332048,1348765042,165332494,0.0621215444174,-2.95718311224,0.260775149913,-0.000612069724749,0.00103923128872,0.000343720532679,0.999999213612
58,1348765042,182185888,1348765042,175374867,0.0621855808362,-2.95715525055,0.260692108017,-0.000946185208209,0.000335549680937,-3.87757928922e-05,0.999999495318
59,1348765042,192080974,1348765042,185307340,0.0620971349893,-2.95717299262,0.260785590329,-0.000652173648393,0.000886742273122,0.000911838265049,0.999998978454
60,1348765042,202189922,1348765042,195448650,0.0619276321809,-2.95707935384,0.260747272169,-0.000605087509712,0.00161879247542,0.00172843894653,0.999997012935
61,1348765042,212120056,1348765042,205319912,0.0620829016833,-2.95712403082,0.260768527927,-0.000515774702542,0.000936558175156,0.000572245777236,0.999999264685
62,1348765042,222405910,1348765042,215412902,0.0620775056249,-2.95718708855,0.260775244851,-0.00054117258026,0.000746754726085,0.000659715879745,0.999999357132
63,1348765042,232091903,1348765042,225422766,0.0621129565583,-2.95716866506,0.26080124461,-0.000290153326092,0.00088911616145,0.000584822691402,0.999999391633
64,1348765042,242063999,1348765042,235396868,0.0621294580266,-2.95718452559,0.260800641244,-0.000352492862111,0.000524945528548,0.00039983688251,0.999999720156
65,1348765042,251956939,1348765042,245359119,0.0620960765405,-2.95714880655,0.260786831002,-0.000316068669456,0.000979841534989,0.000766838288287,0.999999175985
66,1348765042,262346982,1348765042,255322892,0.0621115848561,-2.95717615636,0.26074016746,-0.000531397437665,0.00099979701639,0.000448014736376,0.999999258652
67,1348765042,272150039,1348765042,265325599,0.0620937200227,-2.95717586954,0.260779093697,-0.00045013801369,0.00084082154791,0.000683915086867,0.999999311327
68,1348765042,282018899,1348765042,275342825,0.0620867808775,-2.95721056015,0.260765251138,-0.000328793668673,0.000985441150029,0.000654425869351,0.999999246263
69,1348765042,292191028,1348765042,285478685,0.0620917921499,-2.95718954798,0.260810773289,-0.000155933402173,0.000999733269253,0.000920654902068,0.999999064306
70,1348765042,301966905,1348765042,295400594,0.0621181394951,-2.9571733871,0.260782770762,-0.000293172038145,0.000698818314044,0.000477340597204,0.999999598924
71,1348765042,312086105,1348765042,305412758,0.0621244275611,-2.95716645844,0.260835916564,-0.000204466490335,0.000580922488265,0.000673246635018,0.999999583731
72,1348765042,322324991,1348765042,315324285,0.0621123382881,-2.95720877697,0.260819376164,-0.000403420477558,0.00121477642672,0.00055321143602,0.999999027763
73,1348765042,332235097,1348765042,325426712,0.0619507068991,-2.95710583296,0.260858696923,0.000302327431617,0.000835431481513,0.00136017739771,0.999998680284
74,1348765042,342150926,1348765042,335405020,0.0620892841845,-2.95715341558,0.260806189611,-0.000265484128978,0.000721269973094,0.000457585461906,0.999999599952
75,1348765042,352138042,1348765042,345454396,0.062148662926,-2.95719764743,0.260792562261,-0.000705577270441,0.000500325172166,0.00051257800736,0.999999494549
76,1348765042,362021923,1348765042,355375359,0.0621198176786,-2.95718727252,0.26080922045,-0.000324427076404,0.00132642419579,0.000560329330133,0.999998910688
77,1348765042,372360944,1348765042,365393468,0.062105377885,-2.95716056494,0.260799636237,-0.000321367428823,0.00101895821316,0.0006237910528,0.999999234666
78,1348765042,382175922,1348765042,375395430,0.0620714650901,-2.95717802467,0.260753000043,-0.000873065456515,0.000434029299951,0.000501839346632,0.999999398766
79,1348765042,392000913,1348765042,385384517,0.0621142168463,-2.95722393158,0.260782253315,-0.000631348029889,0.000986149159886,0.00058221486478,0.999999144967
80,1348765042,401976108,1348765042,395365790,0.0621161203454,-2.95715256598,0.260798733256,-0.000199590094085,0.000911597374499,0.000150626885627,0.999999553233
81,1348765042,412122011,1348765042,405439812,0.0621013354485,-2.95717704933,0.260757818193,-0.000550375851835,0.000587506376918,0.000539981420547,0.999999530171
82,1348765042,422287940,1348765042,415359100,0.062122138432,-2.95717350995,0.260743420521,-0.000736312169159,0.00116486129911,0.00037754009536,0.999998979202
83,1348765042,432058095,1348765042,425389745,0.0620647672952,-2.95715258164,0.26075609989,-0.000830034032926,0.000793675326329,0.000565490287776,0.999999180672
84,1348765042,442101001,1348765042,435371436,0.0621143425325,-2.95723205333,0.260774626628,-0.000670901442799,0.000657953023505,0.00054556498057,0.999999409674
85,1348765042,451993942,1348765042,445267610,0.0619423156381,-2.95711112673,0.260808700178,-4.11125373226e-05,0.000655347139059,0.00140310192098,0.999998800067
86,1348765042,462125062,1348765042,455411505,0.0619705163687,-2.95712811397,0.260767201432,-0.000268899231009,0.00116092731172,0.0013729588664,0.999998347461
87,1348765042,472378015,1348765042,465352747,0.0621280859635,-2.95715901383,0.260771437541,-0.000268826815609,0.000943986315609,0.000370307360815,0.999999449747
88,1348765042,482242107,1348765042,475461192,0.0619112264157,-2.95712675717,0.260823258303,-0.000236812347778,0.000831166303259,0.00148813394482,0.999998519269
89,1348765042,492079973,1348765042,485410249,0.0621037691101,-2.95719023776,0.260773953754,-0.000710311995202,0.000984214352136,0.000404946803836,0.999999181398
90,1348765042,501992940,1348765042,495364896,0.0621106574696,-2.95719519989,0.260818993629,-0.000310211041334,0.000637398992021,0.00040960197583,0.999999664859
91,1348765042,512072086,1348765042,505437865,0.062096892813,-2.95716785258,0.260802485202,-0.000315128321913,0.000779093612557,0.000531007337678,0.999999505869
92,1348765042,522550106,1348765042,515444392,0.0621167912979,-2.95718982747,0.260774715956,-0.000400888580109,0.000755559576002,0.000357832601924,0.999999570187
93,1348765042,532133102,1348765042,525434702,0.0621044281189,-2.95722168294,0.260755539592,-0.000505420440958,0.000635309786631,0.000632474469296,0.999999470454
94,1348765042,542160987,1348765042,535392977,0.0621176655661,-2.95718674968,0.26081874346,-0.000359173365644,0.000636629772394,0.000304494043244,0.99999968649
95,1348765042,552123069,1348765042,545449472,0.0620639300758,-2.95718317693,0.260757059966,-0.000518318550196,0.00104416104525,0.000436842070711,0.999999225121
96,1348765042,562057971,1348765042,555376344,0.0621061159734,-2.95712192334,0.260671328175,-0.000585522646103,0.00116549343053,0.000631628267757,0.999998949916
97,1348765042,572489023,1348765042,565398415,0.0621308137227,-2.9571902679,0.260704711125,-0.000795978462244,0.000771022665887,0.000366013602894,0.999999318988
98,1348765042,582061052,1348765042,575436897,0.0620905140437,-2.95719594331,0.260776060588,-0.000857748220628,0.00122239085418,0.000772198912601,0.999998586868
99,1348765042,592101097,1348765042,585429869,0.0621017645128,-2.95717535995,0.260780682942,-0.000444382326011,0.000633153601238,0.000551945224206,0.999999548499
100,1348765042,602180957,1348765042,595419043,0.0619339421406,-2.95713449625,0.260861768508,0.000300461804662,0.000471038383348,0.00110658562647,0.999999231657
101,1348765042,612076997,1348765042,605385664,0.0621081728202,-2.95718707761,0.260755797087,-0.0005439537392,0.00103155613333,0.000218175189395,0.999999296203
102,1348765042,622381925,1348765042,615359478,0.0621003682673,-2.9571883226,0.26080678366,-0.000433865655224,0.000799363438312,0.000528846418465,0.99999944655
103,1348765042,632069110,1348765042,625433429,0.0621188457756,-2.9571837732,0.260817962544,-0.00016273635593,0.000877422345124,0.000309735973735,0.999999553855
104,1348765042,642055034,1348765042,635354620,0.0620809332023,-2.95717958981,0.26078205516,-0.000472972340681,0.000767408132645,0.000557051334371,0.999999438538
105,1348765042,652107000,1348765042,645390587,0.0621038381872,-2.95717796064,0.26077815011,-0.000282158484291,0.000877032586685,0.000606483051479,0.999999391689
106,1348765042,662087917,1348765042,655439812,0.0620963584905,-2.95718019886,0.260798772029,-0.000398846024034,0.000759459458747,0.000459391924357,0.999999526551
107,1348765042,672287940,1348765042,665320750,0.0620977761697,-2.95721718747,0.260745203794,-0.000708996701716,0.00117711696248,0.000530207997756,0.999998915299
108,1348765042,682076930,1348765042,675357501,0.0621290732447,-2.95716999454,0.260741830988,-0.000491657325002,0.000850599871611,0.000531559752367,0.999999376098
109,1348765042,692234039,1348765042,685468721,0.0621133358921,-2.95719857311,0.260815607188,-0.000680884201128,0.000933128605723,0.000387687728317,0.999999257683
110,1348765042,702008962,1348765042,695357421,0.0621177161925,-2.95716760236,0.260789708883,-0.000354802968211,0.000567776792022,0.000522702996841,0.999999639263
111,1348765042,712009906,1348765042,705376130,0.0620869099944,-2.95714949228,0.260735447757,-0.000322219732528,0.00091405784955,0.000257933343372,0.999999497071
112,1348765042,722413063,1348765042,715392899,0.0621961551774,-2.95718292245,0.260697496999,-0.000949249127973,0.000242130930692,0.00023455397798,0.999999492641
113,1348765042,732129096,1348765042,725438542,0.0620990998024,-2.95720726278,0.260814138361,-0.000379210335278,0.000897711639044,0.000666861046724,0.999999302805
114,1348765042,742156982,1348765042,735378800,0.0620968455544,-2.95713842637,0.260786910104,-7.42170839236e-05,0.000749728811151,0.000639787425522,0.999999511535
115,1348765042,752018928,1348765042,745399953,0.0621718272547,-2.95712167842,0.260697278298,-0.000638731292611,0.000490931988781,-0.000129117681749,0.999999667168
116,1348765042,762152910,1348765042,755387661,0.0620872156561,-2.95717929649,0.260770870991,-0.000530230246182,0.000758714735502,0.000108092519372,0.999999565762
117,1348765042,772382974,1348765042,765377601,0.0620712673028,-2.95718880938,0.260744039469,-0.000698937064221,0.000837905951413,0.000595234677944,0.999999227548
118,1348765042,782119035,1348765042,775387618,0.0619159154008,-2.95712949086,0.260803129084,-0.000361239812859,0.000702820005337,0.00141410178011,0.999998687932
119,1348765042,792195081,1348765042,785392982,0.0621075487857,-2.95718482786,0.260769511204,-0.000465446497482,0.00129173275384,0.000442733603484,0.999998959386
120,1348765042,802064895,1348765042,795385097,0.0621043475414,-2.95718806057,0.260815939817,-0.000172317354491,0.0011198724339,0.000403840202953,0.999999276553
121,1348765042,812143087,1348765042,805425632,0.0621042006676,-2.95715950691,0.26079480914,-0.000304198917097,0.000694153644094,0.000335981183456,0.999999656365
122,1348765042,822446107,1348765042,815418577,0.0621222983336,-2.95720514308,0.260807535936,-0.000331839182827,0.00130063780067,0.000557901292122,0.999998943485
123,1348765042,832087039,1348765042,825418710,0.0620811328268,-2.95719026819,0.260823896185,-0.000281373043937,0.000841413973973,0.000451330580378,0.999999504576
124,1348765042,842040061,1348765042,835339911,0.0620980547668,-2.95708900256,0.26064848792,-0.000928746959855,0.00134133153997,0.000618069810048,0.999998478123
125,1348765042,852150917,1348765042,845455421,0.0621129696698,-2.95719960525,0.26078958939,-0.000502547566561,0.000456085037424,0.000290553801491,0.999999727505
126,1348765042,862068891,1348765042,855439946,0.062096901519,-2.95723166451,0.260762435512,-0.000750481656988,0.000711416033081,0.000488495161624,0.999999346018
127,1348765042,872291088,1348765042,865353382,0.062095735936,-2.95716187548,0.260760024268,-0.000375733848479,0.000775640796421,0.000373432429264,0.999999558877
128,1348765042,882050991,1348765042,875358907,0.0621144580094,-2.95715256968,0.260747794074,-0.00039840288672,0.000556532794366,0.000432181006619,0.999999672383
129,1348765042,892066001,1348765042,885371351,0.0620830580444,-2.95717403316,0.260790533777,-0.000269773957768,0.000903885365864,0.000666890304553,0.999999332735
130,1348765042,902117967,1348765042,895440812,0.0620848273396,-2.95715440364,0.260761971491,-0.000567932035326,0.00115781598121,0.000513914914463,0.999999036403
131,1348765042,912081003,1348765042,905405363,0.0622119296838,-2.95719584183,0.260716250432,-0.000739827167869,0.000401088820653,-7.48036180756e-05,0.999999643094
132,1348765042,922373056,1348765042,915345140,0.0621161722139,-2.95719910195,0.260816903435,-0.00040169217036,0.00100612934188,0.000325918013885,0.999999360062
133,1348765042,931968927,1348765042,925335505,0.0621077147685,-2.95720197251,0.260775243003,-0.000430174892291,0.00113421277238,0.000541703350137,0.999999117534
134,1348765042,941992044,1348765042,935330891,0.0620892082386,-2.95717050791,0.260760719729,-0.000884449967086,0.00117637027041,0.000551272315648,0.999998764999
135,1348765042,951904058,1348765042,945331179,0.0621186284654,-2.95722158441,0.26080799006,-0.000574958742245,0.00116122829555,0.000375006822793,0.99999909017
136,1348765042,962111949,1348765042,955416661,0.062075165818,-2.95716886009,0.260801729593,-0.000136110193654,0.00100492279475,0.00073758308893,0.999999213787
137,1348765042,972506046,1348765042,965389863,0.0619426934656,-2.95713905527,0.260850094801,0.000387589731983,0.000870422722085,0.00124858707571,0.999998766584
138,1348765042,982184886,1348765042,975325087,0.0620657779304,-2.95715913686,0.260786533669,-0.000139412304525,0.000801192445966,0.000668690151835,0.999999445754
139,1348765042,992053031,1348765042,985348426,0.0622051543177,-2.95714415724,0.260715651701,-0.000559952885456,0.000482076162837,0.000114259792554,0.9999997205
140,1348765043,2087116,1348765042,995394950,0.0621161710895,-2.95718024997,0.260798823799,-0.00017196507622,0.000785298700329,0.000716310296702,0.999999420317
141,1348765043,12207031,1348765043,5473934,0.0620822771967,-2.95717269149,0.260768666328,-0.000373773607412,0.000800635051785,0.000543146245373,0.999999462134
142,1348765043,22305011,1348765043,15397540,0.0621561546218,-2.95716475065,0.260737698475,-0.00048850026261,0.000350465882204,0.000116149481204,0.999999812525
143,1348765043,32160043,1348765043,25386603,0.0619656224701,-2.95712913374,0.260813014856,-6.61437677975e-05,0.000706793356227,0.00122951137282,0.999998992184
144,1348765043,42062997,1348765043,35340461,0.0621445510246,-2.95713966332,0.26070957482,-0.00056269300437,0.000492647932225,0.000333415870772,0.999999664754
145,1348765043,52167892,1348765043,45426821,0.0620991886349,-2.9571768654,0.260805545461,-0.000333261864775,0.000677101041069,0.000263003002719,0.99999968065
146,1348765043,62078952,1348765043,55408376,0.0621266021261,-2.95717220855,0.260744283736,-0.000637286785809,0.00101601035027,0.000614223381555,0.999999092159
147,1348765043,72171926,1348765043,65365145,0.0621053679402,-2.9571904702,0.260748876791,-0.00061192271452,0.00111274066338,0.000414424418562,0.999999107805
148,1348765043,81935882,1348765043,75338544,0.0620533735671,-2.95717619634,0.260777153216,-0.000418050386867,0.000711773956736,0.00072828690408,0.999999394105
149,1348765043,92122077,1348765043,85462962,0.0621275155469,-2.9571981989,0.260787689646,-0.000485522041068,0.000809950823238,0.000694028178276,0.999999313286
150,1348765043,101983070,1348765043,95359130,0.0620728620695,-2.95719845555,0.260826418157,-0.000251314320248,0.000859250896262,0.00069027261678,0.999999361026
151,1348765043,112060070,1348765043,105401417,0.0621119654834,-2.95721703577,0.260779119265,-0.000427473715008,0.000366856828539,0.000359228691797,0.999999776818
152,1348765043,122085094,1348765043,115354463,0.0621014304528,-2.95718693569,0.2608245914,-0.000264911423506,0.0010072163939,0.000469505070947,0.999999347451
153,1348765043,131932973,1348765043,125300586,0.0620800061138,-2.95717751811,0.26075896816,-0.000627528626967,0.000797412746883,0.000493233995356,0.99999936353
154,1348765043,142215967,1348765043,135337768,0.0619372103571,-2.95713882587,0.260825840546,-0.000352846877806,0.000984001799406,0.000917578486115,0.999999032644
155,1348765043,152062892,1348765043,145424282,0.0620808650068,-2.95720420951,0.260737161155,-0.000645131009834,0.00117156538049,0.000704423426249,0.999998857513
156,1348765043,162103891,1348765043,155387918,0.0620534689854,-2.9571440546,0.260777727793,-5.96276127279e-06,0.00115826792358,0.000795429225808,0.999999012836
157,1348765043,172216892,1348765043,165346800,0.0621280708912,-2.95718820922,0.260786110533,-0.000168137492648,0.00110580878539,0.000423370003301,0.999999284837
158,1348765043,181978940,1348765043,175353415,0.0621180237805,-2.95718595219,0.260788931934,-0.000349633486929,0.000968509939688,0.000624405325277,0.999999274931
159,1348765043,192157030,1348765043,185447767,0.0621027981006,-2.95714374634,0.260761456287,-0.000640003486354,0.00092910179612,0.000244844409664,0.999999333608
160,1348765043,202023029,1348765043,195400364,0.0620857663117,-2.95712567274,0.26073177661,-0.000396406356707,0.000849552334064,0.000668440198657,0.999999337155
161,1348765043,212007045,1348765043,205351384,0.0620972650052,-2.9571727811,0.26077094139,-0.000207074418416,0.000913868130079,0.000403232288031,0.999999479684
162,1348765043,222309112,1348765043,215361600,0.0620859750344,-2.95716107899,0.260775685633,-0.000796015630922,0.000933711102603,0.000588862598151,0.999999073891
163,1348765043,232209920,1348765043,225449564,0.0621036405866,-2.95717080262,0.260771454921,-0.000195176308937,0.00100344127638,0.000399555342166,0.999999397683
164,1348765043,242114067,1348765043,235361049,0.0620756860096,-2.95717788778,0.260775109448,-0.000108971810196,0.00110094224748,0.000831420986581,0.999999042395
165,1348765043,251945972,1348765043,245389007,0.0621058021351,-2.95715155711,0.2607662396,-0.000622804538474,0.000565147285453,0.000546912634787,0.999999496805
166,1348765043,262221097,1348765043,255425587,0.0621029670218,-2.95717328637,0.260803258175,-0.000307850247692,0.000767219065077,0.000610906498927,0.999999471698
167,1348765043,272013902,1348765043,265356928,0.0621060356696,-2.9571892905,0.260810768213,-0.000526459099621,0.00095186419686,0.000358298454386,0.999999344209
168,1348765043,282051086,1348765043,275320718,0.0620961195957,-2.95718692471,0.260839605765,-0.000177708338679,0.00100169059287,0.000626697482418,0.999999286143
169,1348765043,292118072,1348765043,285411853,0.0620800586762,-2.9571910759,0.260806894779,-0.000500201414053,0.00104563819014,0.000733167482918,0.999999059452
170,1348765043,302009105,1348765043,295358176,0.0620963974358,-2.95719149957,0.260792970805,-0.000773519361898,0.000823341242764,0.000406385907815,0.999999279313
171,1348765043,311992883,1348765043,305360960,0.0620941470878,-2.95721928814,0.260771955165,-0.0010239876564,0.000928289309141,0.000394788736704,0.999998966935
172,1348765043,322458028,1348765043,315402353,0.0621111739689,-2.95720811522,0.260785141419,-0.00086949009055,0.00105476130998,0.000288902200189,0.999999024
173,1348765043,332123041,1348765043,325431922,0.0621238661679,-2.95717440387,0.260736409815,-0.000832381903264,0.000635439499883,0.000576449956045,0.999999285531
174,1348765043,342087984,1348765043,335365905,0.0620942162916,-2.95721923502,0.260817358242,-0.000430633089794,0.000876070575408,0.000543188630815,0.999999376001
175,1348765043,352123022,1348765043,345406099,0.0619246293387,-2.9571396778,0.260846680408,1.7284408834e-05,0.000687074730935,0.00112888675704,0.999999126622
176,1348765043,362210988,1348765043,355389581,0.0620850383388,-2.95717680924,0.260764218379,-0.000817602355779,0.000706002915987,0.000559120147822,0.999999260235
177,1348765043,372179031,1348765043,365342463,0.0620702562757,-2.95712456417,0.260738379416,-0.000301694018045,0.000499490148246,0.000466538296056,0.999999720916
178,1348765043,382011890,1348765043,375368749,0.0620994676034,-2.95713783847,0.260693641716,-0.0012601758202,0.00161499976552,0.000612213112737,0.999997714461
179,1348765043,392153024,1348765043,385378435,0.0620945218026,-2.95715246992,0.260777184405,-3.60730800502e-05,0.000868123213636,0.000487201509209,0.999999503848
180,1348765043,402055025,1348765043,395403262,0.0621043626826,-2.95716294446,0.260765452479,-0.000676061106786,0.000859311034428,0.000477164407263,0.99999928842
181,1348765043,412079095,1348765043,405362093,0.0621115238521,-2.95720254457,0.260769727235,-0.000384788644197,0.000809661244253,0.000841156209902,0.999999244421
182,1348765043,422303915,1348765043,415392408,0.0620877995832,-2.95713938491,0.260766468627,-0.000704083508825,0.0009353581072,0.000572215441892,0.99999915097
183,1348765043,432049036,1348765043,425399552,0.0620975608296,-2.95717306488,0.260798761644,-0.000144764412271,0.000905450599977,0.000781884409161,0.999999273929
184,1348765043,442028045,1348765043,435340941,0.0621042710819,-2.95720282247,0.260813183689,-0.000726120623615,0.000886790757058,0.000336789334577,0.999999286462
185,1348765043,452063083,1348765043,445379900,0.0621103316573,-2.95715490512,0.260771411864,-0.000740281372168,0.000608159126405,0.000561613807425,0.999999383358
186,1348765043,462169885,1348765043,455458914,0.0620652907044,-2.95717822127,0.260800742124,-0.000618288589146,0.000956558575056,0.000748098116078,0.999999071532
