%DLR Intertial Motion Unit recording log.  Contain the  information of the IMU .
Angular Velocity Covariance,0.000436332312999,0.0,0.0,0.0,0.000436332312999,0.0,0.0,0.0,0.000436332312999
Acceleration Covariance,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004
MessageSequence,SystemTimeSecs,SystemTimenSecs,TimeStampSecs,TimeStampnSecs,ROT_X,ROT_Y,ROT_Z,ROT_W,ROTVEL_X,ROTVEL_Y,ROTVEL_Z,ACC_X,ACC_Y,ACC_Z
272,1348766471,578589916,1348766471,578277111,0.433364862937,0.90077538304,0.0244078695949,0.0142429204457,-0.0302643943578,0.000622314051725,0.0058304509148,-0.0675498768687,0.0812182500958,-9.86069488525
273,1348766471,587547063,1348766471,587238073,0.433335006586,0.900792321713,0.0243660682846,0.0141513224422,-0.0307019855827,0.0155297834426,-0.00294828996994,-0.0773300528526,0.0860935747623,-9.86618041992
274,1348766471,598551988,1348766471,598242998,0.43333992997,0.900785610166,0.0244922871192,0.014209767155,-0.0309327431023,0.00143459625542,0.00227403943427,-0.0772770345211,0.0908431857824,-9.85161495209
275,1348766471,607605934,1348766471,607276916,0.433282151302,0.900814262578,0.0244590525676,0.0142125454158,-0.0406073518097,-0.000567302340642,-0.00940833706409,-0.0724617168307,0.0981943011284,-9.85624217987
276,1348766471,618588924,1348766471,618249893,0.433296110287,0.900801746921,0.0246212599754,0.0142998989967,-0.0446276143193,-0.000349788489984,0.0012584318174,-0.0602714642882,0.0933647677302,-9.85547828674
277,1348766471,627662897,1348766471,627238035,0.433314743833,0.900794353496,0.024572243535,0.0142853188224,-0.0363737754524,0.00066192727536,0.00756520358846,-0.052891716361,0.0860109403729,-9.84525489807
278,1348766471,638541936,1348766471,638235092,0.433318894369,0.900790971106,0.0246328662468,0.014268288548,-0.0204479768872,0.00669554807246,-0.00118088733871,-0.0529399327934,0.0860881581903,-9.85498809814
279,1348766471,647411108,1348766471,647166967,0.433343212534,0.900783283084,0.0245118053648,0.0142235180294,-0.0209549702704,-0.000212798637222,0.00856728479266,-0.0626742914319,0.0884728506207,-9.85315608978
280,1348766471,658600091,1348766471,658231019,0.433367486767,0.90076488389,0.0247268455192,0.0142768510272,-0.0509193092585,0.0077239680104,0.00574863003567,-0.0724472180009,0.0885020419955,-9.86103916168
281,1348766471,667519092,1348766471,667221069,0.433338547597,0.900780297017,0.0246590072142,0.0143001061368,-0.0366151928902,-0.00754150236025,-0.00320883002132,-0.0626284778118,0.0859822183847,-9.84583854675
282,1348766471,678515911,1348766471,678217887,0.433411372522,0.900740286997,0.0247686120738,0.0144233631977,-0.03492211923,-0.00634063640609,0.012879030779,-0.0772674307227,0.100496836007,-9.84195137024
283,1348766471,687879085,1348766471,687498092,0.433454322998,0.900722058802,0.0246981848195,0.0143917451384,-0.0315126590431,0.00165128870867,0.0129652610049,-0.062604367733,0.0859436169267,-9.84097194672
284,1348766471,698690891,1348766471,698215961,0.4335339215,0.900678222321,0.0248364227298,0.0144993396962,-0.0420702248812,-0.0106677701697,0.0181316602975,-0.0724086537957,0.0908575430512,-9.85132312775
285,1348766471,707546949,1348766471,707236051,0.433495431831,0.90069894451,0.0247978248969,0.0144287844459,-0.0340272597969,0.0119444802403,-0.00478633353487,-0.0748862549663,0.0957544073462,-9.8563709259
286,1348766471,718586921,1348766471,718228101,0.433528832996,0.900678347961,0.0249219600826,0.0144969093771,-0.0397788584232,-0.00732823181897,0.00747235165909,-0.0626381263137,0.0884149372578,-9.84585571289
287,1348766471,727513074,1348766471,727221965,0.433594841168,0.900647360959,0.0248948782516,0.0144944798832,-0.0421142205596,-1.69903923961e-05,0.0182277075946,-0.0699744597077,0.0908647254109,-9.85117721558
288,1348766471,738542079,1348766471,738219976,0.433618328628,0.90063233218,0.0249781647069,0.0145821328527,-0.0292699616402,-0.00740137510002,0.00398091692477,-0.062604367733,0.0859436169267,-9.84097194672
289,1348766471,747580051,1348766471,747286081,0.433661247868,0.900613126359,0.0249135808846,0.0146024728978,-0.0374928824604,-0.00722918473184,0.0128506245092,-0.0820972025394,0.0907516106963,-9.84217262268
290,1348766471,758729934,1348766471,758241891,0.433695897575,0.900591871427,0.0250493512349,0.0146519469026,-0.038093868643,-0.000230498277233,0.00755550526083,-0.0699937716126,0.0957301557064,-9.85121250153
291,1348766471,767581939,1348766471,767218112,0.433737854629,0.900572987532,0.0250111864217,0.0146358512604,-0.0392528213561,0.00164505955763,0.0129209151492,-0.0919110924006,0.0860118865967,-9.86218833923
292,1348766471,778672933,1348766471,778333902,0.43377317478,0.900550591118,0.0251684503641,0.0146974414588,-0.0448780022562,0.00150512787513,0.00574369356036,-0.0870379060507,0.0908530727029,-9.85706424713
293,1348766471,787550926,1348766471,787225961,0.433813397599,0.90053234674,0.0251761175518,0.0146147748335,-0.0418908260763,0.0176271982491,0.0130354212597,-0.0674896091223,0.0811217278242,-9.84852790833
294,1348766471,798583030,1348766471,798250913,0.433866300863,0.900503686976,0.0252757668124,0.0146382488656,-0.0304676145315,0.00335452379659,0.00942506361753,-0.0626188665628,0.0956358760595,-9.8361749649
295,1348766471,807552099,1348766471,807255983,0.433888122736,0.900495484968,0.0252231151659,0.0145867392675,-0.033872038126,0.00688665593043,0.00853984989226,-0.0699551552534,0.0859992876649,-9.85114192963
296,1348766471,818622112,1348766471,818276882,0.433905028768,0.900482529081,0.0253937651328,0.0145875811286,-0.0379539728165,0.0138984369114,0.00411421013996,-0.0723941549659,0.0811652839184,-9.85612010956
297,1348766471,827748060,1348766471,827291965,0.433971730141,0.900453894423,0.0253091273445,0.0145179037508,-0.0266778953373,0.00708340341225,0.0184026174247,-0.0626960024238,0.0909248739481,-9.85560703278
298,1348766471,838532924,1348766471,838233947,0.434002301681,0.900436150977,0.0254384808417,0.0144783922653,-0.0296037234366,0.0122024975717,0.00863621663302,-0.0968036279082,0.0981224998832,-9.8577003479
299,1348766471,847517013,1348766471,847215890,0.433953617196,0.900464452374,0.0253090060574,0.0144042474613,-0.0183797255158,0.00478715775535,-0.00741187576205,-0.0748139321804,0.0956385806203,-9.84177017212
300,1348766471,858562946,1348766471,858232021,0.433913055836,0.900478467571,0.0254869553957,0.0144362225201,-0.0406926460564,0.0101095419377,-0.00843509845436,-0.0382769629359,0.0957076773047,-9.83471679688
301,1348766471,867522001,1348766471,867223978,0.433908574398,0.900485374525,0.0253526918477,0.0143763815513,-0.0188941396773,0.00143977755215,0.00234646489844,-0.0528289973736,0.0762414634228,-9.84031867981
302,1348766471,878582954,1348766471,878242015,0.433933379718,0.900468453625,0.0255250178487,0.0143826095218,-0.0398415252566,0.00865077786148,0.00761087192222,-0.0479871705174,0.0859673917294,-9.83766365051
303,1348766471,887669086,1348766471,887262105,0.433952058586,0.900461889193,0.0254384499587,0.0143834009534,-0.0329039283097,-0.00554765574634,0.0075223124586,-0.0430777296424,0.0665779262781,-9.84453201294
304,1348766471,898540019,1348766471,898233890,0.434002952357,0.900431686412,0.025625192957,0.0144071140692,-0.0469079762697,0.00783402752131,0.0111208083108,-0.0528676062822,0.0859723314643,-9.84038829803
305,1348766471,907541036,1348766471,907249927,0.43406894227,0.900401742993,0.0255691372024,0.0143900589176,-0.036957602948,-1.40917891258e-05,0.0182602051646,-0.0577914565802,0.0908813178539,-9.84801483154
306,1348766471,918581962,1348766471,918236970,0.434133512991,0.900366872874,0.0256923339364,0.0144045515743,-0.0365005806088,0.008688820526,0.00941142160445,-0.0431211441755,0.0714819654822,-9.84943389893
307,1348766471,927548885,1348766471,927258968,0.434119565035,0.900376522332,0.0256137845534,0.0143615921406,-0.0308390893042,0.00318165891804,0.000494529493153,-0.052891716361,0.0860109403729,-9.84525489807
308,1348766471,938517093,1348766471,938222885,0.434116440897,0.900372255489,0.0257779194045,0.014429697178,-0.037809304893,0.00143921619747,0.00221911282279,-0.0700130313635,0.0885092243552,-9.86089324951
309,1348766471,947535037,1348766471,947220087,0.434012376366,0.900423501149,0.0257611784279,0.0143922696712,-0.0426703915,0.00811816845089,-0.0191728509963,-0.0528000369668,0.0689433142543,-9.84026622772
310,1348766471,958714962,1348766471,958304882,0.434090564185,0.9003819802,0.025858925988,0.0144564090879,-0.0373324565589,0.0015925274929,0.00933947600424,-0.02852569893,0.0860441401601,-9.83893013
311,1348766471,967720031,1348766471,967266082,0.434095227317,0.90038012004,0.025842612134,0.0144614126791,-0.0465270392597,-0.00027536356356,0.00479914201424,-0.0430440157652,0.0761929750443,-9.83000183105
312,1348766471,978466987,1348766471,978193998,0.434129499347,0.900358638135,0.0259866704685,0.0145118396496,-0.0373267419636,-0.00018354083295,0.00932530872524,-0.0334181897342,0.0860683843493,-9.84408855438
313,1348766471,987569093,1348766471,987231969,0.434151626689,0.900350616092,0.0259092212601,0.0144860415247,-0.0329775102437,-0.000205918069696,0.00846804771572,-0.0430994853377,0.0811163187027,-9.83733654022
314,1348766471,998568058,1348766471,998260021,0.434187613683,0.900327979341,0.026069387063,0.0145269679772,-0.0423213206232,0.00683684693649,0.00580232776701,-0.0626791417599,0.0957323908806,-9.84834194183
315,1348766472,7554054,1348766472,7222890,0.434169176836,0.900337711521,0.0260229540375,0.0145580548817,-0.0436427146196,-0.00748902233317,-0.00057520752307,-0.0675740763545,0.105429597199,-9.84626960754
316,1348766472,18588066,1348766472,18259048,0.434166841479,0.90033462699,0.0261527122019,0.0145859126211,-0.0367616377771,0.00314334966242,-0.00132484082133,-0.0675643831491,0.0909105092287,-9.85589790344
317,1348766472,27673959,1348766472,27295112,0.434217429964,0.900312836989,0.0260666739169,0.0145790115785,-0.0333030894399,-0.00452704029158,0.0146813560277,-0.0674727484584,0.0859292522073,-9.84126281738
318,1348766472,38660049,1348766472,38268089,0.434197842148,0.900316998989,0.0262125560809,0.0146436712944,-0.0399963185191,0.000408723542932,-0.00493503594771,-0.0724713727832,0.100627020001,-9.85625934601
319,1348766472,47511100,1348766472,47246932,0.434199386487,0.90031830633,0.0261511702498,0.014627247008,-0.0370476953685,-0.000306157278828,0.0040044314228,-0.0920220315456,0.0958585739136,-9.87685775757
320,1348766472,58538913,1348766472,58237075,0.434248170993,0.900289551596,0.0262984486178,0.0146847157425,-0.0390326529741,0.0051030269824,0.00850937422365,-0.0993053838611,0.115144342184,-9.85796833038
321,1348766472,67468881,1348766472,67219972,0.434225817103,0.900302427306,0.026226724081,0.0146846209675,-0.0367255806923,-0.00395436165854,-0.00139720132574,-0.0577407926321,0.0811311453581,-9.84551143646
322,1348766472,78592061,1348766472,78303098,0.434260647201,0.900282827573,0.0263295503265,0.0146722680538,-0.0301972907037,0.0103537319228,0.00412464141846,-0.0479413084686,0.0713903903961,-9.83999156952
323,1348766472,87702989,1348766472,87243080,0.434260873237,0.900284789198,0.026298182692,0.014601297901,-0.0379556193948,0.0121277375147,0.00410401634872,-0.0530027449131,0.120030373335,-9.84063339233
324,1348766472,98696947,1348766472,98277091,0.434299670831,0.900260333101,0.0265175670328,0.0145584064961,-0.0400973670185,0.0255880318582,0.0113168656826,-0.0381562821567,0.0592555291951,-9.83932113647
325,1348766472,107578039,1348766472,107280969,0.434349631456,0.900240206168,0.0264234623329,0.0144834212714,-0.026474358514,0.00701958872378,0.0148203102872,-0.038247961551,0.0763231515884,-9.8443107605
326,1348766472,118581056,1348766472,118242025,0.434407465572,0.9002070112,0.0265955214385,0.0144972094196,-0.0420207902789,0.00350672565401,0.0164542514831,-0.0430825352669,0.061751101166,-9.84936332703
327,1348766472,127537012,1348766472,127240896,0.434527596089,0.900149130249,0.0265990537861,0.0144845396001,-0.0496735014021,0.00378795526922,0.0306739043444,-0.0527951903641,0.0616837739944,-9.84508037567
328,1348766472,138519048,1348766472,138222932,0.434641471121,0.900088689243,0.0267635286288,0.0145209026781,-0.0405808836222,0.0124760074541,0.0209972839803,-0.0235849004239,0.0617699362338,-9.8433303833
329,1348766472,147511959,1348766472,147217035,0.434633600209,0.900094980742,0.0267252913355,0.0144366899242,-0.0361387804151,0.0138684576377,0.00233775144443,-0.0529254749417,0.0884822681546,-9.85013961792
330,1348766472,158664941,1348766472,158257961,0.434634643939,0.900088641354,0.0268922225515,0.0144904230509,-0.0462976507843,-0.000370247085812,0.00035940296948,-0.0675692334771,0.0981700569391,-9.85108375549
331,1348766472,167716026,1348766472,167275905,0.43456363241,0.900123969282,0.0268403319637,0.0145219106984,-0.0438696406782,-0.00771276839077,-0.0121820280328,-0.050563659519,0.100691638887,-9.85494804382
332,1348766472,178558111,1348766472,178227901,0.434595067441,0.900104292719,0.0269744622475,0.0145522496655,-0.0362961217761,0.00506847491488,0.00581688852981,-0.0407448709011,0.0860854536295,-9.84939289093
333,1348766472,187575101,1348766472,187237024,0.434629500581,0.900090555563,0.0268764788043,0.0145548582196,-0.033107098192,-0.00725408643484,0.0110898753628,-0.0505588538945,0.105518467724,-9.85011577606
334,1348766472,198566913,1348766472,198260068,0.434711560416,0.900045855797,0.027058638368,0.0145308910214,-0.0388418138027,0.0160028338432,0.0201678145677,-0.0432272776961,0.0861554890871,-9.85927200317
335,1348766472,207576036,1348766472,207250118,0.434689475466,0.900059290947,0.0269669241395,0.0145298899289,-0.0341384261847,-0.00572009989992,-0.00140928360634,-0.0285111982375,0.0763518735766,-9.84372711182
336,1348766472,218564987,1348766472,218238115,0.434763140576,0.900019830437,0.0270672232545,0.014583615527,-0.0348452068865,0.00162464240566,0.0111388359219,-0.0381852425635,0.0665536820889,-9.83937358856
337,1348766472,227679014,1348766472,227288961,0.434853355028,0.899979729002,0.0269723945215,0.014544309537,-0.0303692836314,0.000100359335192,0.0236402992159,-0.033389184624,0.066683858633,-9.85368251801
338,1348766472,238740921,1348766472,238298892,0.434930148675,0.899938662621,0.0270652243782,0.0146165290751,-0.0299558583647,-0.00537268957123,0.0164666734636,-0.0504044108093,0.0665949955583,-9.84983634949
339,1348766472,247479915,1348766472,247225999,0.434966504235,0.899923312628,0.0270234857311,0.0145568815826,-0.0383684709668,0.00874157715589,0.0120746344328,-0.0504767373204,0.0667108148336,-9.8644361496
340,1348766472,258580923,1348766472,258232116,0.435019318038,0.89989437968,0.0271429613079,0.0145450336858,-0.0314388275146,0.00872519332916,0.0112267481163,-0.0382141545415,0.0617654621601,-9.84907245636
341,1348766472,267512083,1348766472,267215013,0.435065572232,0.899875033783,0.0270427428607,0.0145451535533,-0.0332392081618,-0.00719574326649,0.0137430783361,-0.038238260895,0.0618040673435,-9.8539390564
342,1348766472,278510093,1348766472,278214931,0.435110489004,0.899845389627,0.027258852427,0.0146318860559,-0.0512684695423,0.000780152331572,0.0127874873579,-0.0285014994442,0.0618327893317,-9.85335540771
343,1348766472,287889003,1348766472,287492990,0.435173545999,0.899814922373,0.0272717877648,0.0146061606789,-0.051577668637,0.00710286945105,0.0181849356741,-0.00889777764678,0.0592644773424,-9.82783794403
344,1348766472,298585891,1348766472,298238992,0.435163365425,0.899813188908,0.0274653608389,0.0146534778715,-0.0487518236041,0.00580114545301,-0.00229832599871,-0.0359054021537,0.0813115909696,-9.85879993439
345,1348766472,307538986,1348766472,307264089,0.435133116193,0.899831901387,0.027361513072,0.0145968503951,-0.0280575715005,0.00311641697772,-0.00306860962883,-0.0333168581128,0.0665680393577,-9.83908176422
346,1348766472,318577051,1348766472,318238973,0.43511708324,0.899833246344,0.0275666535322,0.0146058980794,-0.0470161661506,0.013765476644,-0.00309694116004,-0.0480474419892,0.086063914001,-9.84983062744
347,1348766472,328581094,1348766472,328249931,0.435094229712,0.899846892486,0.0274937494553,0.0145833842238,-0.0367424488068,-0.000398468313506,-0.00137253571302,-0.0431742109358,0.0788187235594,-9.85435295105
348,1348766472,338566064,1348766472,338248014,0.435123126538,0.899830538189,0.0275583519467,0.01460837198,-0.0233437493443,-0.000281368003925,0.0049840756692,-0.0578782856464,0.100689403713,-9.85781860352
349,1348766472,348776102,1348766472,348182916,0.435076709999,0.899856387796,0.0274636737761,0.0145768440355,-0.0321595966816,-0.000505037431139,-0.00668545812368,-0.0408075898886,0.0958549305797,-9.85432910919
350,1348766472,358719110,1348766472,358304023,0.43508833218,0.89984935532,0.0275323473266,0.0145344687413,-0.0197063758969,0.0120591465384,0.000651066598948,-0.043183863163,0.0812514424324,-9.85437011719
351,1348766472,368554115,1348766472,368254899,0.435065650824,0.89986493876,0.0274273368022,0.0144468909689,-0.0255865976214,0.00847967620939,-0.00123101961799,-0.0185501147062,0.0470142588019,-9.82103347778
352,1348766472,378496885,1348766472,378227949,0.435011014483,0.899888829354,0.0275297760846,0.0144091467782,-0.0224730018526,0.0153723563999,-0.0118411313742,-0.00907383579761,0.076467230916,-9.84986114502
353,1348766472,388549089,1348766472,388231992,0.434994101065,0.899901428351,0.0274829748948,0.0142210189742,-0.0275121685117,0.0315776839852,0.000774335989263,-0.0674292445183,0.0568524710834,-9.85565376282
354,1348766472,398581027,1348766472,398246049,0.434930240572,0.899928315416,0.0276230536905,0.0142014032176,-0.0268626064062,0.0136245377362,-0.0100892325863,-0.0334374941885,0.0909338146448,-9.84412384033
355,1348766472,408610105,1348766472,408279895,0.434962527309,0.899915786084,0.0275615913056,0.0141257381429,-0.0348569564521,0.00963213481009,0.0111642526463,0.0204669982195,0.00834079366177,-9.8354549408
356,1348766472,418682098,1348766472,418315887,0.435065253611,0.899861585263,0.0277036307894,0.0141372313067,-0.0337463729084,0.0107120834291,0.0219289958477,-0.040604930371,0.0568542405963,-9.84431648254
357,1348766472,428752899,1348766472,428332090,0.435128868957,0.899832388689,0.0276824978942,0.0140790261149,-0.0438525006175,0.00976259727031,0.01826550439,-0.0137372016907,0.0519519634545,-9.82807731628
358,1348766472,438529014,1348766472,438231945,0.435183186569,0.899800843923,0.0278407863805,0.0141041134583,-0.0408743098378,0.0069766966626,0.0110977264121,0.0349032878876,0.0328268669546,-9.84935474396
359,1348766472,448487043,1348766472,448218107,0.43519842526,0.899795329005,0.0278210648367,0.0140244395193,-0.0424432642758,0.0139877907932,0.00762338237837,-0.0188226532191,0.0764578133821,-9.85287761688
360,1348766472,458559989,1348766472,458234071,0.435334276499,0.899726388206,0.0279021499344,0.0140699715419,-0.0254212133586,0.00193886936177,0.0272747818381,-0.0529206283391,0.0812227204442,-9.85495376587
361,1348766472,468511104,1348766472,468223094,0.435341379561,0.899723497916,0.0279002269006,0.0140387990596,-0.0500413998961,0.00685812486336,0.00570515170693,-0.00411617895588,0.0570005476475,-9.84699630737
362,1348766472,478534936,1348766472,478219032,0.435358536839,0.899712358915,0.0280054546149,0.0140110716724,-0.0283905286342,0.0112157491967,0.00235244259238,-0.0188057944179,0.0812653377652,-9.84561252594
363,1348766472,488660097,1348766472,488272905,0.435383873782,0.899702252313,0.0279383222704,0.0140067763076,-0.0407509319484,-0.00374386366457,0.00928191188723,-0.0699599608779,0.0811724588275,-9.85597419739
364,1348766472,498589992,1348766472,498296022,0.435343957855,0.899717244872,0.0280874822557,0.0139860995115,-0.0329865030944,0.0154457464814,-0.00834356062114,-0.004277871456,0.100770153105,-9.84487724304
365,1348766472,508522987,1348766472,508228063,0.435273540649,0.899756248697,0.0279698915368,0.0139040608498,-0.025019204244,0.00649107713252,-0.0119296284392,-0.0334856659174,0.0789246633649,-9.86350345612
366,1348766472,518609046,1348766472,518237113,0.435238010598,0.899769970117,0.0280979687054,0.0138700814894,-0.025350920856,0.0172429978848,-0.00647904677317,-0.0431525036693,0.0763667076826,-9.85190200806
367,1348766472,528551101,1348766472,528220891,0.435182986592,0.899801804624,0.0279888366048,0.0137515672219,-0.0235207267106,0.0136687261984,-0.00829729996622,-0.00908588990569,0.0764865353703,-9.8522939682
368,1348766472,538544893,1348766472,538220882,0.43524242729,0.899769980647,0.0280981550339,0.0137297157953,-0.0313452556729,0.0113588767126,0.00945201609284,-0.0186634063721,0.0423611663282,-9.84776592255
369,1348766472,548702001,1348766472,548279047,0.43521860275,0.899784295433,0.0280447769322,0.0136557680258,-0.0376364402473,0.0102598350495,-0.00129874481354,-0.0138433352113,0.0666254833341,-9.83791542053
370,1348766472,558689117,1348766472,558278083,0.435200006195,0.899791710437,0.0281602381046,0.0135215911487,-0.0186284333467,0.0332616493106,-0.00452499696985,-0.0186923202127,0.0375729463995,-9.85746479034
371,1348766472,568533897,1348766472,568222045,0.43526935233,0.899763891639,0.02804770272,0.0133737278394,-0.0207464806736,0.0177654828876,0.0194051302969,-0.0187888462096,0.0619001165032,-9.85763931274
372,1348766472,578532934,1348766472,578224897,0.435216494874,0.899783206869,0.0282257379756,0.0134197966693,-0.04061569646,0.00655019748956,-0.00938594527543,-0.0186706576496,0.0472072958946,-9.84536743164
373,1348766472,588610887,1348766472,588231086,0.435231839292,0.899779108719,0.0281855942146,0.0132805820004,-0.0347374416888,0.0228656344116,0.00774593697861,-0.00899416673928,0.0473325364292,-9.85695075989
374,1348766472,598556041,1348766472,598253965,0.435217732897,0.899782038338,0.0283044742586,0.013291545935,-0.0321895629168,0.0110491141677,-0.006619757507,0.00806927587837,0.0473441891372,-9.85106372833
375,1348766472,608571052,1348766472,608243942,0.435177945034,0.899805656349,0.0282240882484,0.0131657814552,-0.0288689360023,0.017288973555,-0.00475006084889,-0.0137564158067,0.0326446555555,-9.84740447998
376,1348766472,618628025,1348766472,618253946,0.435181262846,0.899801246219,0.0283536511934,0.0130788468487,-0.028234841302,0.0244655609131,-0.00111846160144,0.00571226095781,0.039961643517,-9.84142398834
377,1348766472,628681898,1348766472,628274917,0.435101139434,0.899844153926,0.0282809962041,0.0129492224725,-0.0301059000194,0.0188918355852,-0.0136681515723,0.00574842374772,0.039903730154,-9.83412361145
378,1348766472,638725996,1348766472,638271093,0.435093999075,0.899841195391,0.0284572738351,0.0130084054282,-0.0419043153524,0.00671768095344,-0.0013847554801,0.00822362676263,0.0325934551656,-9.83149147034
379,1348766472,648499965,1348766472,648226976,0.435020114989,0.899877239512,0.0284771559934,0.0129423703201,-0.0525360666215,0.0153853464872,-0.0120825050399,0.0178470052779,0.0521418265998,-9.83834838867
380,1348766472,658581018,1348766472,658201932,0.435041339091,0.89986041567,0.0286874788851,0.0129342238632,-0.0465873368084,0.0175034850836,0.00490776635706,0.0398439951241,0.032725404948,-9.83446311951
381,1348766472,668531894,1348766472,668196916,0.434967934107,0.899897147218,0.0286834466442,0.0128561509215,-0.0473828427494,0.015385504812,-0.0120440321043,0.0202498361468,0.0570337437093,-9.84067153931
382,1348766472,678571939,1348766472,678268909,0.435013512719,0.899869308589,0.0288634980935,0.0128596146591,-0.0417557582259,0.0114106032997,0.0111425714567,0.0275717135519,0.0521898493171,-9.84019851685
383,1348766472,688674926,1348766472,688271045,0.434965866206,0.899893953184,0.0288218110569,0.0128402284718,-0.0458960570395,0.00129716191441,-0.00682154903188,0.0348694808781,0.0473845638335,-9.8445930481
384,1348766472,698697090,1348766472,698278903,0.43501268603,0.899865529778,0.0289822503196,0.0128848933815,-0.0399247705936,0.00693962490186,0.00933181215078,0.0348356738687,0.0619422569871,-9.83983135223
385,1348766472,708626031,1348766472,708303928,0.435029848054,0.899859394237,0.0289175274436,0.0128793832001,-0.0431998595595,-0.00374407996424,0.00740657001734,0.0399453267455,0.013225061819,-9.82945632935
386,1348766472,718647956,1348766472,718266010,0.435073869235,0.899832531616,0.029032781686,0.0130092636668,-0.0413603745401,-0.0108823655173,0.00557890627533,0.0301337912679,0.0229851212353,-9.83740997314
387,1348766472,728607892,1348766472,728252887,0.435107034419,0.899819237656,0.028964719226,0.0129712444739,-0.0399865880609,0.00164683640469,0.0110584888607,0.0252581574023,0.0278168916702,-9.83530330658
388,1348766472,738620042,1348766472,738286018,0.435080715853,0.899822561918,0.0292266549239,0.0130357354197,-0.0607178211212,0.00757684698328,-0.00330416089855,0.0154731776565,0.0278653856367,-9.84562015533
389,1348766472,748657941,1348766472,748260974,0.435022027755,0.89985130118,0.0291809279359,0.0131127639111,-0.0542661771178,-0.0165114942938,-0.00971427187324,0.0154393706471,0.042423080653,-9.8408575058
390,1348766472,764214038,1348766472,763760089,0.434970680264,0.899869052112,0.0293300129227,0.0132644903318,-0.0456384122372,-0.0147528089583,-0.0105264773592,0.0202185232192,0.0498321093619,-9.85278606415
391,1348766472,768230915,1348766472,767843961,0.434974229377,0.899871560001,0.0291917565099,0.0132829451446,-0.0326760299504,-0.0144797507674,0.00385815859772,-0.00418855063617,0.0692027434707,-9.85194969177
392,1348766472,778549909,1348766472,778230905,0.434958626273,0.899871726132,0.0293994982245,0.0133243927812,-0.0529109053314,0.00842299871147,-0.00499931722879,-0.00181223009713,0.0717198550701,-9.86155509949
393,1348766472,788573980,1348766472,788235902,0.434967240523,0.899868066933,0.0293735953666,0.0133474222782,-0.0534417703748,-0.00556755112484,0.0055809924379,-0.00915586017072,0.0911021381617,-9.85483264923
394,1348766472,798557996,1348766472,798254966,0.434949323381,0.899870817063,0.0294892515981,0.0134900974572,-0.0391525439918,-0.0164057221264,-0.00332723511383,-0.0333843827248,0.0715106874704,-9.84885025024
395,1348766472,808619976,1348766472,808322906,0.434939485729,0.899878048662,0.0293968155493,0.013526585851,-0.0428302958608,-0.013636414893,0.00109360623173,0.0203270576894,0.0375720076263,-9.84053134918
396,1348766472,818650960,1348766472,818281888,0.4349952966,0.899845295036,0.0295091812389,0.0136654732568,-0.0415556877851,-0.0143702616915,0.00913989450783,0.00563019094989,0.0666829198599,-9.83674907684
397,1348766472,828653097,1348766472,828255891,0.434949042075,0.899870825372,0.0294151434701,0.0136593475677,-0.0389979407191,-0.00582517823204,-0.00680308230221,-0.0309163853526,0.0569601766765,-9.85346698761
398,1348766472,838690996,1348766472,838361024,0.435018812148,0.899833925692,0.029473049983,0.0137433101888,-0.0280172005296,-0.0107559096068,0.0128424530849,-0.0138697996736,0.0521643050015,-9.85484409332
399,1348766472,848619937,1348766472,848267078,0.435060871243,0.899818435316,0.0293543529382,0.013680049051,-0.029788646847,0.00167598680127,0.0129352770746,0.00558201875538,0.05467376858,-9.85612869263
400,1348766472,858522891,1348766472,858221054,0.435049591155,0.899816521099,0.0295403806806,0.0137639929499,-0.0461943075061,0.00138358317781,-0.00143858802039,-0.0236042067409,0.0666353702545,-9.84336566925
401,1348766472,868516921,1348766472,868251085,0.43507096981,0.89980758514,0.0294809472525,0.0137998080357,-0.049255322665,-0.0108415521681,0.00823040772229,-0.00897495355457,0.0666398406029,-9.83762359619
402,1348766472,878545045,1348766472,878246068,0.435085575488,0.899796576654,0.0295847551594,0.0138349161555,-0.0276671145111,-0.000241167916101,0.00579628534615,0.0105323791504,0.0521395877004,-9.84121990204
403,1348766472,888631105,1348766472,888231992,0.43516229892,0.899761688445,0.0295291489171,0.0138096694609,-0.0448231585324,5.85387679166e-05,0.0208400841802,-0.00408481946215,0.0521158128977,-9.84452724457
404,1348766472,898525953,1348766472,898220062,0.435276274899,0.89969892607,0.0297705251935,0.0137885013308,-0.0495545789599,0.0214830394834,0.0272475946695,-0.00903277751058,0.0570634044707,-9.85702133179
405,1348766472,908500909,1348766472,908262968,0.435284667736,0.899694969758,0.0297451298077,0.0138364258355,-0.056839235127,-0.00999773945659,0.00548892933875,0.0154441744089,0.0472499057651,-9.83602619171
406,1348766472,918705940,1348766472,918227910,0.435387080651,0.899639937548,0.0298856369922,0.0138896173974,-0.0413412414491,0.0018192777643,0.0199827216566,0.010566140525,0.049668263644,-9.83633518219
407,1348766472,928545951,1348766472,928216934,0.43539658548,0.899639825953,0.0297803545168,0.0138248832493,-0.0328360199928,0.00330513087101,0.00579639337957,-0.00161446561106,0.0520650781691,-9.83708190918
408,1348766472,938545942,1348766472,938216924,0.435401809758,0.899632368765,0.0299274059286,0.0138280694062,-0.0343951843679,0.0103421658278,0.00227391347289,0.015328434296,0.0522697716951,-9.85552787781
